tu_id	speaker	start	end	duration	text
782	PKP041	1676.660	1679.097	2.437	 ha detto il signore sta portando all'asilo
783	PKP040	1684.810	1686.060	1.250	 (sentila) che canta
784	PKP040	1686.380	1690.484	4.104	 LEI CANTA IN INGLESE E LEI FA NO NO NO NO ALL'ASILO NO NO NO {ride}
785	PKP048	1693.080	1698.130	5.050	 no ha detto che per natale voleva venire a (bari) ma {P} di sti tempi non lo so se potrà venire
786	PKP041	1700.500	1701.860	1.360	 (che) paglia:ccia che è
787	???	1701.863	1737.416	35.553	 {riproduzione_video}
788	PKP041	1705.320	1706.281	0.961	 vedila vedila
789	PKP040	1712.172	1713.169	0.997	 °paglia:cc(ia)°
790	PKP048	1714.855	1715.670	0.815	 <che ro:ba>
791	PKP040	1720.767	1721.850	1.083	 {ride}
792	PKP041	1720.767	1721.860	1.093	 {ride}
793	PKP040	1722.686	1725.319	2.633	 i maschietti sempre più addormenta:ti
794	PKP040	1730.757	1733.210	2.453	 {ride} chi ci ricorda [laura]? {ride}
795	PKP041	1732.032	1733.244	1.212	 [(anto:]nio?)
796	PKP040	1733.248	1734.570	1.322	 NO ANTONIO E' BE:PPE
797	PKP040	1734.591	1735.823	1.232	 {ride}
798	PKP041	1735.013	1735.564	0.551	 anche
799	PKP040	1737.660	1739.370	1.710	 <che ca:ro che è beppe>
800	PKP040	1739.370	1742.423	3.053	 {ride} doveva (e) alla fine ci ha rinuncia:to {ride}
801	PKP041	1742.661	1743.615	0.954	 tutte fe:mmine poi
802	PKP040	1743.923	1744.746	0.823	 <bello mi:o>
803	PKP048	1747.810	1748.280	0.470	 lo vuoi?
804	PKP040	1748.673	1749.090	0.417	 °ce l'ho°
805	PKP040	1750.311	1751.457	1.146	 °xxxxx?°
806	PKP048	1753.339	1754.490	1.151	 ho mangiato troppo
807	PKP041	1755.380	1756.061	0.681	 pizza
808	PKP039	1757.600	1758.530	0.930	 hai mangiato veloce
809	PKP040	1759.209	1761.129	1.920	 {ride}
810	PKP040	1761.414	1763.493	2.079	 hai mangiato velo:ce °ha detto (paolo)°
811	PKP040	1763.493	1764.657	1.164	 {ride}
812	PKP048	1764.980	1766.089	1.109	 io l'altra sera:
813	PKP048	1767.670	1771.028	3.358	 >avevo finito< di mangiare la fri:tta e tutto alle nove e un qua:rto
814	PKP039	1771.294	1772.120	0.826	 (a) che ora hai iniziato?
815	PKP040	1772.357	1773.960	1.603	 {ride}
816	PKP041	1772.768	1774.540	1.772	 {ride}
817	PKP040	1773.961	1774.972	1.011	 alle sette e mezza
818	PKP040	1774.972	1775.715	0.743	 {ride}
819	PKP048	1774.977	1776.223	1.246	 x me l'ha portata lei
820	PKP048	1776.445	1778.880	2.435	 tanto {P} qua ho fa~ finito >quello che dovevo fare:<
821	PKP048	1779.960	1782.056	2.096	 poi ho detto bo:h non so (quando) xx
822	PKP048	1782.383	1784.920	2.537	 beni:ssimo ho proprio mangiato be:ne (e tanto)
823	PKP040	1785.526	1787.603	2.077	 O::H PURE A MIO MARITO è andata benissimo
824	PKP040	1787.989	1789.267	1.278	 e (l')ha mangiato veloce
825	PKP039	1793.910	1795.229	1.319	 tua figlia se l'era portata no?
826	PKP039	1796.582	1796.889	0.307	 no
827	PKP048	1796.938	1798.972	2.034	 tu::: x a me l'ha portat[a le:i]
828	PKP039	1798.370	1800.110	1.740	 [devi li]tigare con me?) {ride}
829	PKP040	1800.110	1801.740	1.630	 {ride}
830	PKP048	1801.020	1803.803	2.783	 ma io te l'ho detto gra:zie mi stai vizia:ndo::
831	PKP048	1804.056	1805.010	0.954	 lo ricono:sc[o]
832	PKP040	1805.010	1807.440	2.430	 [e] pensa che a sua madre non gliel'ha manco porta[(ta)]
833	PKP048	1807.255	1808.040	0.785	 [x]:: se?
834	PKP040	1808.248	1809.130	0.882	 x: non [c'era]:
835	PKP039	1808.610	1809.067	0.457	 [x:]
836	PKP040	1809.130	1811.780	2.650	 {ride}
837	PKP039	1809.724	1810.100	0.376	 (mh)
838	PKP039	1810.773	1811.128	0.355	 (mh)
839	PKP048	1811.785	1814.843	3.058	 non ce lo diciamo a nonna paola se no si offende no::
840	PKP040	1814.918	1816.261	1.343	 ma non c'e:ra era chiuso
841	PKP048	1818.630	1820.191	1.561	 paola dove [ma:ngi::]?
842	PKP041	1819.265	1821.895	2.630	 [m:h non si offe:nde] se xxx casa [xx la] zia
843	PKP048	1821.005	1821.601	0.596	 [(senti)]
844	PKP048	1822.198	1822.734	0.536	 paolo:
845	PKP048	1822.901	1824.345	1.444	 ormai è barzelletta:
846	PKP048	1824.528	1825.810	1.282	 quando c'ho portato i fiori:,
847	PKP048	1826.358	1827.800	1.442	 paola dove ma:ngi::?
848	PKP048	1828.448	1829.770	1.322	 vado su da fabri:zia
849	PKP048	1829.790	1831.600	1.810	 vado su per stare con fabri:zia
850	PKP048	1831.600	1833.090	1.490	 perché io non mica ma:ngio
851	PKP048	1833.158	1834.950	1.792	 fosse per me non mangerei pro:prio
852	PKP048	1834.965	1835.585	0.620	 {ride}
853	PKP040	1834.970	1835.440	0.470	 no no
854	PKP048	1835.600	1836.420	0.820	 ormai è::
855	PKP048	1837.123	1837.640	0.517	 °bella°
856	PKP040	1845.310	1846.810	1.500	 oh ma è tutto (english) questo (qua)
857	PKP048	1846.830	1847.858	1.028	 °mado:nna mia°
858	PKP040	1849.485	1850.259	0.774	 e:::h
859	PKP048	1850.507	1852.182	1.675	 è ancora vi:vo que:sto (cirillo)
860	PKP040	1855.329	1857.310	1.981	 ve:h quanti sono quelli che non giocano oggi?
861	PKP039	1859.664	1860.131	0.467	 xx
862	PKP040	1860.412	1860.735	0.323	 eh?
863	PKP040	1861.268	1861.930	0.662	 uno solo:?
864	PKP040	1862.074	1863.049	0.975	 gli altri stanno bene?
865	PKP048	1865.196	1868.035	2.839	 hanno fatto meno chia:sso per::: coso:
866	PKP048	1868.560	1869.727	1.167	 rispetto a marado:na
867	PKP040	1871.058	1871.507	0.449	 beh ma
868	PKP040	1872.837	1873.400	0.563	 era proprio:
869	PKP040	1873.400	1874.600	1.200	 a parte ch'è il suo sti:le
870	PKP040	1874.600	1876.020	1.420	 è una persona silenzio:sa
871	PKP048	1876.068	1876.440	0.372	 °e:h°
872	PKP041	1876.749	1879.254	2.505	 sì ma gli hanno svaligiato ca:sa [durante i funerali]
873	PKP040	1878.126	1879.818	1.692	 [mado::: x (lo]so:)
874	PKP048	1880.797	1882.296	1.499	 purtroppo {P} la vita è così
875	PKP048	1882.831	1883.792	0.961	 approfittano no?
876	PKP040	1884.371	1886.163	1.792	 xxx secondo me li prendono eh
877	PKP048	1887.032	1887.608	0.576	 perché?
878	PKP040	1890.555	1892.080	1.525	 come si puo' da:i mamma
879	PKP040	1892.102	1893.630	1.528	 che poi non è che hanno rubato un granché
880	PKP040	1893.630	1895.633	2.003	 ma speriamo non abbiano rubato cose::
881	PKP048	1895.986	1898.298	2.312	 e::h [(ma infatti quelle cose) ecco] ap[punto]
882	PKP040	1896.300	1897.665	1.365	 [affetti:ve dico no]?
883	PKP039	1897.787	1898.360	0.573	 [(l'orologio)]
884	PKP040	1899.767	1900.340	0.573	 sì ho le:tto
885	PKP040	1900.340	1902.193	1.853	 un orologio, cen[to e:uro],
886	PKP048	1901.411	1903.430	2.019	 [cose sto:]:riche, cose:::
887	PKP039	1903.505	1904.278	0.773	 xxx
888	PKP048	1906.310	1909.357	3.047	 io c'ho portato il xx e il (giornale) [xxxx]
889	PKP041	1908.450	1910.249	1.799	 [(anche des)ca:lci]o c'ha il covid
890	PKP041	1910.264	1911.244	0.980	 non il basket
891	PKP040	1911.659	1912.410	0.751	 x il bas[(ket)]
892	PKP039	1912.139	1912.811	0.672	 [basket] xx
893	PKP041	1913.620	1914.900	1.280	 ah eh il calcio ta:nti però
894	PKP039	1915.119	1915.613	0.494	 cinque
895	PKP048	1916.490	1920.337	3.847	 ho portato anche a xxx ancora due euro xx per i giorna:li::
896	PKP048	1921.078	1922.825	1.747	 e::: xxxxxx
897	PKP048	1923.398	1925.130	1.732	 <gli speteguless de:l>
898	PKP048	1925.348	1926.065	0.717	 <trono::>
899	PKP048	1926.481	1927.424	0.943	 [<dei raga:zzi>]
900	PKP039	1926.507	1929.041	2.534	 [ti sembra ti sembra] una notizia da darci ques[ta]?
901	PKP048	1928.839	1929.960	1.121	 [de]i raga:zzi
902	PKP048	1931.581	1936.162	4.581	 eh {P} quello lì tutto ricciolino sembra tanto se~ {P} fesso è: fisioterapi:sta
903	PKP040	1936.509	1936.763	0.254	 ah
904	PKP039	1936.991	1937.637	0.646	 x[x]
905	PKP048	1937.319	1937.656	0.337	 [eh]
906	PKP048	1939.212	1941.916	2.704	 e invece:: davide quello del salento::
907	PKP048	1942.069	1943.725	1.656	 è ris~ ristoratore (è)
908	PKP048	1945.522	1946.749	1.227	 la vedo xxxx
909	PKP048	1947.690	1948.500	0.810	 l'hai visto xx?
910	PKP041	1948.510	1950.100	1.590	 no:nna non l'ho vi:sto
911	PKP040	1950.130	1951.550	1.420	 sembra antonio
912	PKP040	1952.810	1956.450	3.640	 BEH IO L'HO DETTO {ride}
913	PKP048	1954.260	1956.509	2.249	 {ride}
914	PKP040	1956.590	1957.948	1.358	 E BEN TI STA::
915	PKP040	1958.068	1959.703	1.635	 {ride}
916	PKP048	1960.049	1960.697	0.648	 e:cco
917	PKP041	1961.838	1963.110	1.272	 quanto (vinuccio) t'ha dato
918	PKP039	1963.229	1964.164	0.935	 no è proprio così
919	PKP041	1964.339	1965.210	0.871	 {ride}
920	PKP048	1966.020	1970.828	4.808	 deve informarsi (e allora) c'ho portato il giorna:le [a zia mariella] mannaggia che non c'h(a) tempo di le::ggere::
921	PKP040	1967.979	1968.730	0.751	 [e::h sì]
922	PKP048	1970.828	1973.139	2.311	 verame:n(te) io non so come fa a fa' tutte quelle co:se
923	PKP048	1973.940	1978.911	4.971	 si sta facendo una maglietta per ca:sa {P} con lane che le erano rimaste un golfi:no così
924	PKP048	1979.170	1982.632	3.462	 finisce le coperti:ne. fa li scarpe:tti, mamma mia io non lo so
925	PKP048	1984.950	1987.310	2.360	 la casa che le sembra il negozio di (lili)
926	PKP048	1990.335	1992.750	2.415	 giu(sto) tu non sai chi è (lili) ma tua madre sa
927	PKP048	1993.111	1994.280	1.169	 siamo andate sta[mattina]
928	PKP040	1993.807	1994.280	0.473	 [ecco]
929	PKP048	1994.545	1995.170	0.625	 {ride}
930	PKP040	1997.142	1998.820	1.678	 {canta_you_make_me_feel}
931	PKP039	1997.226	1998.238	1.012	 beh {P} sappiamo noi
932	PKP040	2001.307	2003.380	2.073	 adesso il caffè: {P} lo farai,
933	PKP039	2003.654	2003.968	0.314	 laura
934	PKP040	2004.116	2004.998	0.882	 tu {ride}
935	PKP040	2005.542	2008.850	3.308	 [O]:[:]:H TU
936	PKP039	2005.543	2005.970	0.427	 [anzi]
937	PKP039	2006.351	2006.659	0.308	 [tu]
938	PKP041	2008.851	2009.934	1.083	 no: non vi conviene
939	PKP040	2010.037	2011.109	1.072	 da::[i:::]
940	PKP039	2010.638	2011.853	1.215	 [alla nonna] invece lo fai
941	PKP040	2011.950	2013.077	1.127	 x ccata sì
942	PKP048	2012.778	2016.550	3.772	 non so come facevamo la co:nta quando eravamo tutti m[essi in fi:la]
943	PKP040	2015.720	2016.952	1.232	 [a:h è ve:ro] dai
944	PKP048	2017.051	2018.120	1.069	 eh {P} com'[e:ra]?
945	PKP040	2017.616	2018.466	0.850	 [parti da] te:
946	PKP048	2018.520	2020.242	1.722	 quando andavamo a scuola n[o:i:]
947	PKP041	2019.809	2021.979	2.170	 [ma es]cludi me e la nonna dalla conta:
948	PKP040	2021.469	2022.820	1.351	 {ride} che escludi
949	PKP040	2023.129	2024.392	1.263	 una cosa [non la puoi fare]
950	PKP048	2023.675	2025.566	1.891	 [ai miei tempi] [quello e]ra paolo
951	PKP041	2024.516	2024.880	0.364	 [no]
952	PKP048	2026.125	2028.303	2.178	 non c'era televisione non c'era niente
953	PKP048	2029.019	2029.973	0.954	 neanche i giornali
954	PKP040	2030.041	2031.460	1.419	 devi andare a farti la do::[ccia]
955	PKP039	2031.234	2031.680	0.446	 [po:]i
956	PKP039	2032.015	2032.680	0.665	 sor[se]
957	PKP041	2032.181	2035.748	3.567	 [oh no] xx selezione [il xx delle m]ie sopracciglia (santa)
958	PKP039	2033.600	2034.156	0.556	 [di più]
959	PKP040	2034.579	2037.111	2.532	 {ride}
960	PKP040	2037.230	2037.980	0.750	 è perché tu:
961	PKP040	2038.530	2041.330	2.800	 rei:teri capito {P} nel~ n[ell'erro]:re
962	PKP041	2040.295	2040.827	0.532	 [x::]
963	PKP040	2043.715	2045.400	1.685	 e questo me lo spiega(te)
964	PKP048	2045.722	2047.930	2.208	 a:h quanto mi piace questo qua:
965	PKP048	2048.158	2050.170	2.012	 quando cammina nel tappe:to laggi[ù]
966	PKP040	2050.060	2052.188	2.128	 [non] l'ho mai vi:sto chi è? i sofficini::
967	PKP048	2052.274	2053.369	1.095	 non l'hai visto mai:?
968	PKP040	2056.766	2057.110	0.344	 no
969	PKP040	2057.649	2058.800	1.151	 è la prima volta che lo ve[do]
970	PKP048	2058.620	2060.938	2.318	 [eh] eh eh allora: sei indietro figlia
971	PKP040	2064.170	2064.533	0.363	 x
972	PKP039	2064.706	2065.007	0.301	 x
973	PKP039	2065.281	2065.773	0.492	 dove l'ha visto?
974	PKP041	2066.312	2066.824	0.512	 eccolo
975	PKP040	2066.922	2068.222	1.300	 e:ccolo {P} alla televisione
976	PKP048	2068.806	2072.947	4.141	 dappertutto io adesso è un periodo alla sera quando mi vedo rosa:rio alle sei
977	PKP048	2073.331	2076.150	2.819	 poi mi vedo: il: tele~ cioè sono che lavoro eh
978	PKP048	2076.606	2077.463	0.857	 sono seduta
979	PKP048	2078.379	2081.498	3.119	 e poi mi vedo il telegiornale s~ sempre su duemila:,
980	PKP048	2081.684	2083.364	1.680	 c'è pure questa pubblicità:,
981	PKP048	2084.579	2087.288	2.709	 dopo il telegiornale passo mi faccio la messa,
982	PKP040	2088.158	2088.896	0.738	 {tossisce}
983	PKP048	2089.752	2091.322	1.570	 cambiano sempre:::
984	PKP048	2092.292	2093.112	0.820	 cattedrale
985	PKP040	2095.755	2097.060	1.305	 {canticchia_pubblicità}
986	PKP048	2097.089	2098.620	1.531	 ieri sera no x[xx]
987	PKP040	2097.723	2098.857	1.134	 {canticchia_pubblicità}
988	PKP039	2098.035	2098.555	0.520	 [>pi ri pi<]
989	PKP048	2099.865	2102.045	2.180	 avevo altro da fa:re ieri sera
990	PKP041	2105.390	2105.831	0.441	 (m)beh
991	PKP040	2106.420	2107.235	0.815	 ba:sta dai
992	PKP040	2107.475	2108.530	1.055	 caffè (io non c'ho voglia)
993	PKP048	2109.069	2109.886	0.817	 faccio i[o]?
994	PKP040	2109.570	2111.030	1.460	 [xx]xxx questo (no: no:)
995	PKP048	2113.065	2115.029	1.964	 impara almeno a fare un caffè::
996	PKP041	2115.282	2117.220	1.938	 lo so fa:re i caffè: è che non ho v[o:glia]
997	PKP040	2116.787	2119.660	2.873	 [lei non ha] voglia {P} nonna {P} è molto: (evi[dente)]
998	PKP039	2119.296	2120.230	0.934	 [e lo be]ve anche
999	PKP040	2120.438	2123.330	2.892	 lo sa anche bere be:ne eh come lo beve bene lei:,
1000	PKP048	2124.114	2126.430	2.316	 beh laura con~ {P} son conte:nta beve il c[affè:]
1001	PKP039	2126.090	2126.720	0.630	 [(sì pur][e io)]
1002	PKP048	2126.430	2128.560	2.130	 [rispe]tto a antonio: laura:
1003	PKP048	2132.503	2133.680	1.177	 (mo su) zia lara:?
1004	PKP048	2135.676	2139.231	3.555	 <chissà chi ha vinto i cen[tomila] euro ieri sera:>
1005	PKP039	2137.140	2137.607	0.467	 [OH]
1006	PKP040	2140.718	2142.588	1.870	 io non ho visto [perché non mi pia~]
1007	PKP039	2141.519	2142.600	1.081	 [(non m'importa niente]
1008	PKP048	2142.718	2143.890	1.172	 <non vi pia:ce:>?
1009	PKP040	2162.758	2163.624	0.866	 {sbadiglia}
1010	PKP039	2167.256	2169.679	2.423	 {fischietta}
1011	PKP041	2169.782	2171.900	2.118	 VEH MA IO MI STO alzando che devo andare in bagno
