tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
293	PKP048	616.837	619.17	2.333	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	[e mo le] devo fare un regalo per natale [e xxx]	[e mo le] devo fare un regalo per natale [e xxx]	e mo le devo fare un regalo per natale e xxx
294	PKP041	618.458	620.024	1.566	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[GLI AMICI MIE:I (mo] [che son tornati)]	[GLI AMICI MIE:I (mo] [che son tornati)]	gli amici miei mo che son tornati
295	PKP048	619.195	622.187	2.992	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	8	[l'anno scorso c'ho fatt]o le pantofoline e mole porta sempre:	[l'anno scorso c'ho fatt]o le pantofoline e mole porta sempre:	l'anno scorso c'ho fatto le pantofoline e mole porta sempre
296	PKP048	622.396	626.72	4.324	True	0	0	0	0	0	0	False	False	False	False	True	297=0.897,298=0.060	0	0	0	12	col col ta:cco schia~ col calcagno schiacciato [a modi ciabatta sta] fessacchiotta	col col ta:cco schia~ col calcagno schiacciato [a modi ciabatta sta] fessacchiotta	col col tacco schia~ col calcagno schiacciato a modi ciabatta sta fessacchiotta
297	PKP040	625.136	626.033	0.897	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[xx:x]	[xx:x]	xxx
298	PKP040	626.66	629.482	2.822	True	0	0	0	0	0	0	False	False	False	False	True	296=0.060,299=0.565	1	0	0	10	che sono di (.) tu gliele hai prese per stare [sicu:ra?]	che sono di {P} tu gliele hai prese per stare [sicu:ra?]	che sono di {P} tu gliele hai prese per stare sicura
299	PKP048	628.917	631.261	2.344	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[madonna che s]i vo:la con quel (mondo) fuo[ri xxx]	[madonna che s]i vo:la con quel (mondo) fuo[ri xxx]	madonna che si vola con quel mondo fuori xxx
300	PKP040	630.68	632.43	1.75	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[per stare si]cura sulle sca:le,	[per stare si]cura sulle sca:le,	per stare sicura sulle scale
301	PKP040	632.439	635.73	3.291	True	0	0	0	0	0	0	False	False	False	False	True	302=1.881,303=0.030	0	0	0	15	e lei se le mette in quella manie[ra che non ho ancora capito questa (roba)]	e lei se le mette in quella manie[ra che non ho ancora capito questa (roba)]	e lei se le mette in quella maniera che non ho ancora capito questa roba
302	PKP048	633.759	635.64	1.881	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[adesso ci sto facendo le scarpi:ne]	[adesso ci sto facendo le scarpi:ne]	adesso ci sto facendo le scarpine
303	PKP048	635.7	638.485	2.785	True	0	0	0	0	0	0	False	False	False	False	True	301=0.030	0	0	1	9	che quando è seduta così che c'ha le calzette fine::	che quando è seduta così che c'ha le calzette fine::	che quando è seduta così che c'ha le calzette fine
304	PKP040	639.45	640.597	1.147	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	non se le metterà mamma	non se le metterà mamma	non se le metterà mamma
305	PKP040	640.669	641.969	1.3	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	(non [se le me~ ma]) no::	(non [se le me~ ma]) no::	non se le me~ ma no
306	PKP048	640.82	641.499	0.679	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[ah no::?]	[ah no::?]	ah no
307	PKP048	642.404	643.341	0.937	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	come fai a sa[(pe)~]	come fai a sa[(pe)~]	come fai a sape~
308	PKP040	642.977	644.18	1.203	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[mia suoce]ra è vanito:sa	[mia suoce]ra è vanito:sa	mia suocera è vanitosa
309	PKP040	644.292	646.11	1.818	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	6	perché non si poteva mettere i panta::~	perché non si poteva mettere i panta::~	perché non si poteva mettere i panta::~
310	PKP040	646.648	648.21	1.562	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	6	i p[antalo]ni quando s'[è (rotta la sì)]	i p[antalo]ni quando s'[è (rotta la sì)]	i pantaloni quando s'è rotta la sì
311	PKP048	646.724	647.16	0.436	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì::]	[sì::]	sì
312	PKP048	647.603	648.174	0.571	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[come no]	[come no]	come no
313	PKP041	648.223	648.55	0.327	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:::h	e:::h	eh
314	PKP040	648.573	648.883	0.31	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh	eh	eh
315	PKP040	650.947	651.805	0.858	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	per uno ba[sta]	per uno ba[sta]	per uno basta
316	PKP041	651.581	652.88	1.299	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	>[stavo di]cendo< gli amici mie:i	>[stavo di]cendo< gli amici mie:i	stavo dicendo gli amici miei
317	PKP041	653.82	657.316	3.496	True	0	0	0	0	0	0	False	False	False	False	True	318=0.386	0	0	1	9	#quando sono tornati da milano, (samo sentito) <un fre:ddo> assurdo	#quando sono tornati da milano, (samo sentito) <un fre:ddo> assurdo	#quando sono tornati da milano samo sentito un freddo assurdo
318	PKP039	656.93	657.751	0.821	True	0	0	0	0	0	0	False	False	False	False	True	317=0.386	0	1	0	0	((ride))	{ride}	{ride}
319	PKP040	657.85	660.64	2.79	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	beh che le case di milano sono più calde e::: [>le case< (lo:ro)]	beh che le case di milano sono più calde e::: [>le case< (lo:ro)]	beh che le case di milano sono più calde e le case loro
320	PKP048	659.95	661.642	1.692	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[senti: te ne ho] fatt(o) abbastanza?	[senti: te ne ho] fatt(o) abbastanza?	senti te ne ho fatto abbastanza
321	PKP048	663.6	666.39	2.79	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	tua madre te lo fa i zucchino e ti ha xxxxxxx[x]	tua madre te lo fa i zucchino e ti ha xxxxxxx[x]	tua madre te lo fa i zucchino e ti ha xxxxxxxx
322	PKP041	666.271	666.979	0.708	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[i] zucchini?	[i] zucchini?	i zucchini
323	PKP039	671.94	672.894	0.954	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	xx come (lo) trascri:vi?	xx come (lo) trascri:vi?	xx come lo trascrivi
324	PKP048	673.082	675.64	2.558	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	poi alla fine alla (mamma e do:) do [da mangiare ca:rne]	poi alla fine alla (mamma e do:) do [da mangiare ca:rne]	poi alla fine alla mamma e do do da mangiare carne
325	PKP039	674.673	675.599	0.926	True	0	0	0	0	0	0	False	False	False	False	True	324=0.926	0	1	0	0	((ride))	{ride}	{ride}
326	PKP041	675.64	677.018	1.378	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	non non non trascriverò io	non non non trascriverò io	non non non trascriverò io
327	PKP048	679.04	681.391	2.351	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	guarda che cosa mi basta le zucchi[ne (almeno)]	guarda che cosa mi basta le zucchi[ne (almeno)]	guarda che cosa mi basta le zucchine almeno
328	PKP040	680.78	681.698	0.918	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[questo è x:]x sì	[questo è x:]x sì	questo è xx sì
329	PKP040	688.07	688.5	0.43	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	lo vuoi?	lo vuoi?	lo vuoi
330	PKP040	689.673	690.095	0.422	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	lo vuoi?	lo vuoi?	lo vuoi
331	PKP048	690.229	691.247	1.018	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	un pezze:tto:	un pezze:tto:	un pezzetto
332	PKP048	691.773	692.78	1.007	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	ce n'è: per tutti?	ce n'è: per tutti?	ce n'è: per tutti
333	PKP040	692.981	693.219	0.238	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì	sì	sì
334	PKP048	693.245	693.93	0.685	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	allora sì:	allora sì:	allora sì
335	PKP048	700.874	703.513	2.639	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	e mo laura ritornando a quelle di ie:ri: a (soccio),	e mo laura ritornando a quelle di ie:ri: a (soccio),	e mo laura ritornando a quelle di ieri a soccio
336	PKP048	704.618	705.814	1.196	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	scaldo la padella	scaldo la padella	scaldo la padella
337	PKP048	706.481	707.844	1.363	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	>calda calda calda calda<	>calda calda calda calda<	calda calda calda calda
338	PKP048	708.232	709.593	1.361	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e metto un po' di sale:,	e metto un po' di sale:,	e metto un po' di sale
339	PKP048	710.377	711.106	0.729	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sulla padella	sulla padella	sulla padella
340	PKP048	711.546	712.837	1.291	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e calo con le fettine	e calo con le fettine	e calo con le fettine
341	PKP048	713.016	714.416	1.4	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e le facc[io tutte (impanate bene)]	e le facc[io tutte (impanate bene)]	e le faccio tutte impanate bene
342	PKP040	713.381	716.3	2.919	True	0	0	0	0	0	0	False	False	False	False	True	341=1.035,344=0.004,343=1.191	0	0	0	10	[così impanate <nel] [pan gratta:to con i>] gli aro:mi no?	[così impanate <nel] [pan gratta:to con i>] gli aro:mi no?	così impanate nel pan grattato con i gli aromi no
343	PKP048	714.47	715.661	1.191	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[(pia:no piano piano)]	[(pia:no piano piano)]	piano piano piano
344	PKP048	716.296	720.409	4.113	True	0	0	0	0	0	0	False	False	False	False	True	342=0.004,345=0.708	0	0	2	12	<SENZA O:LIO SENZA> no metto l'a:glio dent~ cioè l'aglio quell[o sì ogni ta]nto sì	<SENZA O:LIO SENZA> no metto l'a:glio dent~ cioè l'aglio quell[o sì ogni ta]nto sì	senza olio senza no metto l'a:glio dent~ cioè l'aglio quello sì ogni tanto sì
345	PKP040	719.1	719.808	0.708	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[vabbè sì]	[vabbè sì]	vabbè sì
346	PKP040	720.619	721.829	1.21	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	ma ho visto pure:::	ma ho visto pure:::	ma ho visto pure
347	PKP040	721.969	723.6	1.631	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	le erbette stavano cos'erano?	le erbette stavano cos'erano?	le erbette stavano cos'erano?
348	PKP048	723.667	724.495	0.828	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sì: prezz[emolo]	sì: prezz[emolo]	sì prezzemolo
349	PKP041	724.076	724.9	0.824	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sarà pre]zzemolo	[sarà pre]zzemolo	sarà prezzemolo
350	PKP048	724.9	725.856	0.956	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	>prezzemolo< fresco	>prezzemolo< fresco	prezzemolo fresco
351	PKP040	726.283	727.251	0.968	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	ho >(aiutato)< a spelarlo	ho >(aiutato)< a spelarlo	ho aiutato a spelarlo
352	PKP048	729.903	730.352	0.449	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[(e poi)]	[(e poi)]	e poi
353	PKP041	729.91	730.727	0.817	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[>(madonna)< che] buone	[>(madonna)< che] buone	madonna che buone
354	PKP048	731.063	732.06	0.997	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ho guardato:	ho guardato:	ho guardato
355	PKP041	732.078	732.38	0.302	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ma	ma	ma
356	PKP048	733.524	736.13	2.606	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ho guardato:: un attimino il giornale nuovo	ho guardato:: un attimino il giornale nuovo	ho guardato un attimino il giornale nuovo
357	PKP048	736.217	738.608	2.391	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	7	c'è una ricetta per: la v[igilia di nat]ale	c'è una ricetta per: la v[igilia di nat]ale	c'è una ricetta per la vigilia di natale
358	PKP041	737.437	738.262	0.825	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[°una ricetta?°]	[°una ricetta?°]	una ricetta
359	PKP048	761.974	763.959	1.985	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	ti ho detto che ieri sera alle nove e un quarto,	ti ho detto che ieri sera alle nove e un quarto,	ti ho detto che ieri sera alle nove e un quarto
360	PKP048	764.511	765.505	0.994	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	mi suona il telefono	mi suona il telefono	mi suona il telefono
361	PKP048	766.383	768.97	2.587	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	non volevo rispondere perché avevo paura fosse zia maria	non volevo rispondere perché avevo paura fosse zia maria	non volevo rispondere perché avevo paura fosse zia maria
362	PKP048	769.411	772.37	2.959	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	perché lei alle nove e mezza:: alle nove nove e mezza lei tele:fona	perché lei alle nove e mezza:: alle nove nove e mezza lei tele:fona	perché lei alle nove e mezza alle nove nove e mezza lei telefona
363	PKP041	772.39	772.974	0.584	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	(ise:a)	(ise:a)	isea
364	PKP048	773.017	773.393	0.376	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	m:h	m:h	mh
365	PKP048	773.54	776.564	3.024	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	sì sì xxx, finito tu:tto e:: bom	sì sì xxx, finito tu:tto e:: bom	sì sì xxx finito tutto e bom
366	PKP048	777.337	778.468	1.131	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e invece era eleonora	e invece era eleonora	e invece era eleonora
367	PKP048	779.667	781.99	2.323	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ha detto sono passa:ta davanti a ca:sa eh	ha detto sono passa:ta davanti a ca:sa eh	ha detto sono passata davanti a casa eh
368	PKP048	781.99	784.134	2.144	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	mado:nna che be:lla la casa vo:stra	mado:nna che be:lla la casa vo:stra	madonna che bella la casa vostra
369	PKP048	784.587	786.495	1.908	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ha detto sta bene da fare un filmino:	ha detto sta bene da fare un filmino:	ha detto sta bene da fare un filmino
370	PKP041	786.566	789.54	2.974	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	anche: i miei amici hanno detto che le tue luci sono molto belle	anche: i miei amici hanno detto che le tue luci sono molto belle	anche i miei amici hanno detto che le tue luci sono molto belle
371	PKP040	789.549	790.397	0.848	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	x x belle	x x belle	x x belle
372	PKP048	791.018	791.324	0.306	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	oh	oh	oh
373	PKP041	792.556	793.451	0.895	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	I MIEI AMICI	I MIEI AMICI	i miei amici
374	PKP048	793.568	793.887	0.319	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:h	e:h	eh
375	PKP041	794.002	796.923	2.921	True	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	9	HANNO DETTO (.) CHE LE TUE LUCI (.) SONO MOLTO BELLE	HANNO DETTO {P} CHE LE TUE LUCI {P} SONO MOLTO BELLE	hanno detto {P} che le tue luci {P} sono molto belle
376	PKP048	796.927	798.032	1.105	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	u[:::h]	u[:::h]	uh
377	PKP040	797.06	799.07	2.01	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	5	[quelle del balcone o] quelle dell'arche[tto?]	[quelle del balcone o] quelle dell'arche[tto?]	quelle del balcone o quelle dell'archetto?
378	PKP041	798.99	799.77	0.78	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[de]l balco:n[e]	[de]l balco:n[e]	del balcone
379	PKP048	799.66	800.531	0.871	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[so]no tutte uguali	[so]no tutte uguali	sono tutte uguali
380	PKP040	800.77	801.18	0.41	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	belle	belle	belle
381	PKP048	801.918	803.54	1.622	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ma allora mi sono servita xxx	ma allora mi sono servita xxx	ma allora mi sono servita xxx
382	PKP041	803.734	804.115	0.381	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh?	eh?	eh
383	PKP040	804.149	805.38	1.231	True	0	0	0	0	0	0	False	False	False	False	True	384=1.231	0	1	0	0	((ride))	{ride}	{ride}
384	PKP048	804.149	805.96	1.811	True	0	0	0	0	0	0	False	False	False	False	True	383=1.231	0	1	0	2	((ride)) alla boutique	{ride} alla boutique	{ride} alla boutique
385	PKP040	806.146	806.642	0.496	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
386	PKP048	808.139	809.265	1.126	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	xxxx[xx]	xxxx[xx]	xxxxxx
387	PKP040	808.639	809.97	1.331	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[si vedono da] lontano poi	[si vedono da] lontano poi	si vedono da lontano poi
388	PKP048	811.87	812.844	0.974	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	>sul tetto ho messo la xx<	>sul tetto ho messo la xx<	sul tetto ho messo la xx
389	PKP048	814.022	817.062	3.04	True	0	0	0	0	0	0	False	True	False	False	False	_	0	0	0	6	<mamma mia xxx (spazio libero) laura	<mamma mia xxx (spazio libero) laura	mamma mia xxx spazio libero laura
390	PKP041	817.357	817.844	0.487	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	m::h	m::h	mh
391	PKP040	820.085	821.404	1.319	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	4	l'altro giorno è venuto stefano	l'altro giorno è venuto stefano	l'altro giorno è venuto stefano
392	PKP039	821.41	823.05	1.64	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	6	(chi quello che teneva [il bar de]ll'università?)	(chi quello che teneva [il bar de]ll'università?)	chi quello che teneva il bar dell'università?
393	PKP040	822.004	822.493	0.489	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[(mi si è)]	[(mi si è)]	mi si è
394	PKP040	823.415	824.85	1.435	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	tua zi:a l'hanno fregata	tua zi:a l'hanno fregata	tua zia l'hanno fregata
395	PKP040	826.027	829.26	3.233	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	che quello di sopra HA GIA' (IN) MESSO LA MESSO LA STE:LLA PRIMA DI LE:I	che quello di sopra HA GIA' (IN) MESSO LA MESSO LA STE:LLA PRIMA DI LE:I	che quello di sopra ha gia' in messo la messo la stella prima di lei
396	PKP040	829.309	830.984	1.675	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	3	O:::H ((ride)) ha detto	O:::H {ride} ha detto	oh {ride} ha detto
397	PKP048	831.451	832.712	1.261	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	ha detto [xxxx]	ha detto [xxxx]	ha detto xxxx
398	PKP040	831.726	833.86	2.134	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[ha lanciato il gua:]nto della sfida	[ha lanciato il gua:]nto della sfida	ha lanciato il guanto della sfida
399	PKP048	834.61	841.569	6.959	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	14	ma dappertu:tto le batterie er~r~r~r~rano nelle sca::le, (niel del) la po::rta, ma anche tro::ppo esagera:ta::	ma dappertu:tto le batterie er~r~r~r~rano nelle sca::le, (niel del) la po::rta, ma anche tro::ppo esagera:ta::	ma dappertutto le batterie er~r~r~r~rano nelle scale niel del la porta ma anche troppo esagerata
400	PKP040	842.014	842.943	0.929	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	(lo) è sempre stata	(lo) è sempre stata	lo è sempre stata
401	PKP048	843.053	844.275	1.222	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	se:mpre sì sempre stata	se:mpre sì sempre stata	sempre sì sempre stata
402	PKP048	844.539	845.81	1.271	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e mia ma:dre era così	e mia ma:dre era così	e mia madre era così
403	PKP048	846.279	848.291	2.012	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	oh mia madre a quei te:mpi laura:	oh mia madre a quei te:mpi laura:	oh mia madre a quei tempi laura
404	PKP048	848.83	854.349	5.519	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	mi metteva la la la l: la xx come si chiama la mamma tua la conosce la casa mia dove vivevo	mi metteva la la la l: la xx come si chiama la mamma tua la conosce la casa mia dove vivevo	mi metteva la la la l la xx come si chiama la mamma tua la conosce la casa mia dove vivevo
405	PKP048	855.294	857.33	2.036	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	la tavola che si faceva x: il bucato	la tavola che si faceva x: il bucato	la tavola che si faceva x il bucato
406	PKP048	857.33	858.19	0.86	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quella di xx	quella di xx	quella di xx
407	PKP048	858.575	864.3	5.725	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	22	e poi ci mandava a noi a raccogliere il muschio perché lì c'era già il mus[chio] x (in campa:gna), dentro i fo:ssi, così	e poi ci mandava a noi a raccogliere il muschio perché lì c'era già il mus[chio] x (in campa:gna), dentro i fo:ssi, così	e poi ci mandava a noi a raccogliere il muschio perché lì c'era già il muschio x in campagna dentro i fossi così
408	PKP040	861.902	862.24	0.338	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[e:h]	[e:h]	eh
409	PKP048	864.772	868.124	3.352	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	poi con le pie::tre, il tutto ma era bra:va bra:va brava	poi con le pie::tre, il tutto ma era bra:va bra:va brava	poi con le pietre il tutto ma era brava brava brava
410	PKP048	868.313	869.19	0.877	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	a quei tempi	a quei tempi	a quei tempi
411	PKP040	880.023	881.078	1.055	True	0	0	0	0	0	0	False	False	True	False	False	_	0	0	0	4	(conta che è xx	(conta che è xx	conta che è xx
412	PKP048	882.275	885.61	3.335	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	11	xx (giuliana) che s'è persa per strada lì non so perché (qua)	xx (giuliana) che s'è persa per strada lì non so perché (qua)	xx giuliana che s'è persa per strada lì non so perché qua
413	PKP040	886.327	887.501	1.174	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	beh zia michela era brava	beh zia michela era brava	beh zia michela era brava
414	PKP040	888.04	890.1	2.06	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	4	>quand'era ragazza< dipingeva le botti:glie	>quand'era ragazza< dipingeva le botti:glie	quand'era ragazza dipingeva le bottiglie
415	PKP048	890.113	890.582	0.469	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	m::h	m::h	mh
416	PKP040	891.952	893.631	1.679	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	DIPINGEVA LE BOTTIGLIE LAURA:	DIPINGEVA LE BOTTIGLIE LAURA:	dipingeva le bottiglie laura
417	PKP048	893.856	894.981	1.125	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	xxxx	xxxx	xxxx
418	PKP048	898.747	900.362	1.615	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	2	na:sci con l'istinto	na:sci con l'istinto	nasci con l'istinto
419	PKP040	900.539	901.865	1.326	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	no:: è che xx	no:: è che xx	no è che xx
420	PKP048	902.487	904.15	1.663	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	xxxxxxxxxxx	xxxxxxxxxxx	xxxxxxxxxxx
421	PKP048	917.378	919.766	2.388	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	che se vedi quella scatola che deve regala:re	che se vedi quella scatola che deve regala:re	che se vedi quella scatola che deve regalare
422	PKP048	922.4	925.797	3.397	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	14	>ho detto chi te l'ha da:ta< la sca:tola dice la merceri:a ho levato un pigiama:,	>ho detto chi te l'ha da:ta< la sca:tola dice la merceri:a ho levato un pigiama:,	ho detto chi te l'ha data la scatola dice la merceria ho levato un pigiama
423	PKP041	925.983	926.376	0.393	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
424	PKP048	926.464	929.669	3.205	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	12	per dare (.) la sca:tola >metà dentro poi< con la ca:rta che co:pre	per dare {P} la sca:tola >metà dentro poi< con la ca:rta che co:pre	per dare {P} la scatola metà dentro poi con la carta che copre
425	PKP048	929.691	930.978	1.287	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	poi c'è una bamboli:na:	poi c'è una bamboli:na:	poi c'è una bambolina
426	PKP048	931.459	933.341	1.882	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	xxxxx quelle di cera:mica	xxxxx quelle di cera:mica	xxxxx quelle di ceramica
427	PKP048	933.635	936.314	2.679	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	>ha detto< una vecchia bomboniera che conserva:vo:,	>ha detto< una vecchia bomboniera che conserva:vo:,	ha detto una vecchia bomboniera che conservavo
428	PKP048	936.919	940.302	3.383	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	11	e l'ha messa assieme ai sei gioielli che ha fatto guarda laura:	e l'ha messa assieme ai sei gioielli che ha fatto guarda laura:	e l'ha messa assieme ai sei gioielli che ha fatto guarda laura
429	PKP048	941.565	943.299	1.734	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	io riconosco quando uno è bravo	io riconosco quando uno è bravo	io riconosco quando uno è bravo
430	PKP041	947.76	949.89	2.13	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ieri mi è uscito il ricordo che: m::h	ieri mi è uscito il ricordo che: m::h	ieri mi è uscito il ricordo che mh
