tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
239	BOI046	590.859	591.16	0.301	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
240	BOI046	592.03	594.076	2.046	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ne passano ogni cinque minuti ogni sette minuti	ne passano ogni cinque minuti ogni sette minuti	ne passano ogni cinque minuti ogni sette minuti
241	BOI046	594.455	595.981	1.526	True	0	0	0	0	0	0	False	False	False	False	True	242=0.127	0	0	0	8	mi sembra che stanno per morire se non	mi sembra che stanno per morire se non	mi sembra che stanno per morire se non
242	BOR009	595.854	597.828	1.974	True	0	0	0	0	0	0	False	False	False	False	True	241=0.127,243+244=0.430	0	1	0	0	((ride))	{ride}	{ride}
243	BOI045	596.006	597.765	1.759	True	0	0	0	0	0	0	False	False	False	False	True	242+244=0.430	0	1	0	0	((ride))	{ride}	{ride}
244	BOI046	596.433	596.863	0.43	True	0	0	0	0	0	0	False	False	False	False	True	242+243=0.430	0	0	0	3	(ma ah) beh	(ma ah) beh	ma ah beh
245	BOI046	598.378	598.815	0.437	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	magari	magari	magari
246	BOI046	598.873	601.791	2.918	True	0	0	0	0	0	0	False	False	False	False	True	248+247=0.691	0	0	0	13	io vengo da altre realtà e quando vedi un autobus è festa oh	io vengo da altre realtà e quando vedi un autobus è festa oh	io vengo da altre realtà e quando vedi un autobus è festa oh
247	BOR009	600.781	602.563	1.782	True	0	0	0	0	0	0	False	False	False	False	True	246+248=0.691,248+249=0.045	0	1	0	0	((ride))	{ride}	{ride}
248	BOI045	601.1	602.943	1.843	True	0	0	0	0	0	0	False	False	False	False	True	246+247=0.691,247+249=0.045	0	1	0	0	((ride))	{ride}	{ride}
249	BOI046	602.518	604.869	2.351	True	0	0	0	0	0	0	False	False	False	False	True	250=0.915,247+248=0.045	0	1	1	5	chi l'ha visto è (u)n eroe ((ride))	chi l'ha visto è (u)n eroe {ride}	chi l'ha visto è un eroe {ride}
250	BOR009	603.954	605.345	1.391	True	0	0	0	0	0	0	False	False	False	False	True	249=0.915	0	1	0	0	((ride))	{ride}	{ride}
251	BOI046	605.345	605.961	0.616	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	quindi e:h	quindi e:h	quindi eh
252	BOI046	606.243	612.753	6.51	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	20	poi giustamente ognuno ha le sue cose pagano per carità (°pure io°) però l'imprevisto è dietro l'angolo basta un semaforo: un incide[nte]	poi giustamente ognuno ha le sue cose pagano per carità (°pure io°) però l'imprevisto è dietro l'angolo basta un semaforo: un incide[nte]	poi giustamente ognuno ha le sue cose pagano per carità pure io però l'imprevisto è dietro l'angolo basta un semaforo un incidente
253	BOI045	612.387	613.067	0.68	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[sì >s]ì sì<	[sì >s]ì sì<	sì sì sì
254	BOI046	613.246	616.335	3.089	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	un: tipo con la bici in monopattino (mo è semplice) in monopattino	un: tipo con la bici in monopattino (mo è semplice) in monopattino	un tipo con la bici in monopattino mo è semplice in monopattino
255	BOI045	616.335	617.092	0.757	True	0	0	0	0	0	0	False	False	False	False	True	256=0.468	0	0	0	2	mamma mia	mamma mia	mamma mia
256	BOR009	616.624	618.333	1.709	True	0	0	0	0	0	0	False	False	False	False	True	255=0.468,257=0.365	0	1	0	5	((ride)) è vero ormai sono ovu[nque]	{ride} è vero ormai sono ovu[nque]	{ride} è vero ormai sono ovunque
257	BOI046	617.968	618.611	0.643	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sì s]ì	[sì s]ì	sì sì
258	BOI046	619.682	620.19	0.508	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	quindi	quindi	quindi
259	BOR009	620.283	625.751	5.468	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	ma e rispetto alle biciclette, come:: com~ c(io)è bologna praticamente è popolata da biciclette	ma e rispetto alle biciclette, come:: com~ c(io)è bologna praticamente è popolata da biciclette	ma e rispetto alle biciclette come com~ cioè bologna praticamente è popolata da biciclette
260	BOR009	626.093	629.108	3.015	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	n~ <io> quando sono a piedi mi disturbano le biciclette	n~ <io> quando sono a piedi mi disturbano le biciclette	n~ io quando sono a piedi mi disturbano le biciclette
261	BOI045	629.344	629.767	0.423	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[°ok]ay°	[°ok]ay°	okay
262	BOR009	629.569	634.075	4.506	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	[doves]si guidare un <autobus> magari nei vicoli un po' più stretti con le biciclette in me:zzo:	[doves]si guidare un <autobus> magari nei vicoli un po' più stretti con le biciclette in me:zzo:	dovessi guidare un autobus magari nei vicoli un po' più stretti con le biciclette in mezzo
263	BOI046	634.531	635.723	1.192	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	il p[roble]ma è un altro	il p[roble]ma è un altro	il problema è un altro
264	BOR009	634.805	635.067	0.262	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[non]	[non]	non
265	BOI046	636.352	639.195	2.843	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	che si deve capire che il ciclista è un utente della strada	che si deve capire che il ciclista è un utente della strada	che si deve capire che il ciclista è un utente della strada
266	BOI046	639.415	641.595	2.18	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	quindi devi rispettare le regole della strada	quindi devi rispettare le regole della strada	quindi devi rispettare le regole della strada
267	BOI045	641.595	643.203	1.608	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	non deve pas[sare col ro:sso:]	non deve pas[sare col ro:sso:]	non deve passare col rosso
268	BOI046	642.134	645.606	3.472	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[quando è rosso >no]n deve< passa:re deve mantenere la de:stra	[quando è rosso >no]n deve< passa:re deve mantenere la de:stra	quando è rosso non deve passare deve mantenere la destra
269	BOI045	645.606	648.08	2.474	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	5	non deve superare a de[:stra:] ((ride))	non deve superare a de[:stra:] {ride}	non deve superare a destra {ride}
270	BOI046	646.548	651.254	4.706	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	20	[non deve supe]rare non deve superare a de:stra: e:h ci butto un o:cchio perchè se si fa male muore lui	[non deve supe]rare non deve superare a de:stra: e:h ci butto un o:cchio perchè se si fa male muore lui	non deve superare non deve superare a destra eh ci butto un occhio perché se si fa male muore lui
271	BOI045	652.352	658.284	5.932	True	0	0	1	0	0	0	False	False	False	False	False	_	1	0	0	18	[però s]ono diciamo che sono quando entriamo in centro (>insomma<) e:h (.) un <occhio> rimane su di loro perchè::	[però s]ono diciamo che sono quando entriamo in centro (>insomma<) e:h {P} un <occhio> rimane su di loro perchè::	però sono diciamo che sono quando entriamo in centro insomma eh {P} un occhio rimane su di loro perché
272	BOI046	652.352	652.666	0.314	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[però]	[però]	però
273	BOI045	659.55	659.964	0.414	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	comunque	comunque	comunque
274	BOI045	660.431	665.323	4.892	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	9	sbucano fuo:ri: poi l'autobus non è che:: frena immediatamente c(io)è:	sbucano fuo:ri: poi l'autobus non è che:: frena immediatamente c(io)è:	sbucano fuori poi l'autobus non è che frena immediatamente cioè
275	BOI045	665.806	669.61	3.804	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	12	in pochi lo sanno ma tu quando freni col: col'autobus non: non inchioda	in pochi lo sanno ma tu quando freni col: col'autobus non: non inchioda	in pochi lo sanno ma tu quando freni col col'autobus non non inchioda
276	BOI045	669.945	671.243	1.298	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quindi non e:h	quindi non e:h	quindi non eh
277	BOI045	671.485	676.551	5.066	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	13	comunque devi: (.) preventivamente arrivare vicino al ciclista: in modo da poter rallentare da	comunque devi: {P} preventivamente arrivare vicino al ciclista: in modo da poter rallentare da	comunque devi {P} preventivamente arrivare vicino al ciclista in modo da poter rallentare da
278	BOI046	676.551	681.512	4.961	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	1	19	anche perchè su hai delle persone quindi se fai una frenata brusca [puoi salva]re lui ma mandi all'ospedale [qualcun altro]	anche perchè su hai delle persone quindi se fai una frenata brusca [puoi salva]re lui ma mandi all'ospedale [qualcun altro]	anche perché su hai delle persone quindi se fai una frenata brusca puoi salvare lui ma mandi all'ospedale qualcun altro
279	BOR009	679.403	679.741	0.338	True	0	0	0	0	0	0	False	False	False	False	True	278=0.338	0	0	0	1	eh	eh	eh
280	BOI045	680.831	685.417	4.586	True	0	0	1	0	0	0	False	False	False	False	False	_	1	0	0	13	[e poi dispia]ce perchè (.) quando poi capita: sfiga che che si fanno male	[e poi dispia]ce perchè {P} quando poi capita: sfiga che che si fanno male	e poi dispiace perché {P} quando poi capita sfiga che che si fanno male
281	BOI045	686.491	690.421	3.93	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	a me è successo di avere un incidente::: con un ciclista mi è dispiaciuto	a me è successo di avere un incidente::: con un ciclista mi è dispiaciuto	a me è successo di avere un incidente con un ciclista mi è dispiaciuto
282	BOI045	690.421	693.309	2.888	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	ha fatto tutto lui però [si è s]paccato le gambe non	ha fatto tutto lui però [si è s]paccato le gambe non	ha fatto tutto lui però si è spaccato le gambe non
283	BOR009	691.587	691.958	0.371	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
284	BOI045	694.068	697.788	3.72	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	14	n:~ non è che m::~ che mi ha fatto: portar qualcosa: a casa in più ecco	n:~ non è che m::~ che mi ha fatto: portar qualcosa: a casa in più ecco	n:~ non è che m::~ che mi ha fatto portar qualcosa a casa in più ecco
285	BOR009	699.495	702.935	3.44	True	0	0	0	0	0	0	False	False	False	False	True	286=0.404,287=0.002	1	1	0	12	sì sì >mamma mia< (.) no a me queste cose [mi: fan]no ((ride)) rabbrividire	sì sì >mamma mia< {P} no a me queste cose [mi: fan]no {ride} rabbrividire	sì sì mamma mia {P} no a me queste cose mi fanno {ride} rabbrividire
286	BOI045	701.47	701.874	0.404	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[e:h]	[e:h]	eh
287	BOI046	702.933	705.903	2.97	True	0	0	0	0	0	0	False	False	False	False	True	285=0.002	1	0	0	10	no no a noi: e:h (.) ne succedono dieci al giorno	no no a noi: e:h {P} ne succedono dieci al giorno	no no a noi eh {P} ne succedono dieci al giorno
288	BOI046	706.431	708.833	2.402	True	0	0	0	0	0	0	False	False	False	False	True	289=0.487	0	0	0	13	a volte il cuore ti esce da petto dalla paura che ti dà	a volte il cuore ti esce da petto dalla paura che ti dà	a volte il cuore ti esce da petto dalla paura che ti dà
289	BOR009	708.346	709.377	1.031	True	0	0	0	0	0	0	False	False	False	False	True	288=0.487,290=0.529	0	1	0	0	((ride))	{ride}	{ride}
290	BOI046	708.848	709.72	0.872	True	0	0	0	0	0	0	False	False	False	False	True	289=0.529	0	1	0	1	eh ((ride))	eh {ride}	eh {ride}
291	BOI046	710.227	715.857	5.63	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	1	27	e a volte le persone non si rendono conto >perchè le stesse persone che stanno sull'autobus e rimproverano il ciclista< te le ritrovi sulla bici il giorno dopo	e a volte le persone non si rendono conto >perchè le stesse persone che stanno sull'autobus e rimproverano il ciclista< te le ritrovi sulla bici il giorno dopo	e a volte le persone non si rendono conto perché le stesse persone che stanno sull'autobus e rimproverano il ciclista te le ritrovi sulla bici il giorno dopo
292	BOI046	716.374	717.53	1.156	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	ognuno pensa ai fatti suoi	ognuno pensa ai fatti suoi	ognuno pensa ai fatti suoi
293	BOR009	718.481	719.002	0.521	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	certo	certo	certo
294	BOR009	719.984	721.687	1.703	True	0	0	0	0	0	0	False	False	False	False	True	295=0.526	0	1	0	5	sì sì come in tutto ((ride))	sì sì come in tutto {ride}	sì sì come in tutto {ride}
295	BOI045	721.076	721.602	0.526	True	0	0	0	0	0	0	False	False	False	False	True	294=0.526	0	0	0	2	eh sì	eh sì	eh sì
296	BOR009	722.808	725.319	2.511	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	ma e tipo: qualche: m:h	ma e tipo: qualche: m:h	ma e tipo qualche mh
297	BOR009	725.536	726.025	0.489	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	non so	non so	non so
298	BOR009	726.446	731.561	5.115	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	aneddoto: che vi è capitato: sul lavoro c(io)è io mi immagino da studentessa penso	aneddoto: che vi è capitato: sul lavoro c(io)è io mi immagino da studentessa penso	aneddoto che vi è capitato sul lavoro cioè io mi immagino da studentessa penso
299	BOR009	732.011	737.273	5.262	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	16	<gli studenti la sera soprattutto> vivono: con l'autobus per tornare non vi è mai successo di >magari<	<gli studenti la sera soprattutto> vivono: con l'autobus per tornare non vi è mai successo di >magari<	gli studenti la sera soprattutto vivono con l'autobus per tornare non vi è mai successo di magari
300	BOR009	737.802	741.741	3.939	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	>non lo so che succedesse qualcosa di< strano su un a:utobus soggetti particola:ri:	>non lo so che succedesse qualcosa di< strano su un a:utobus soggetti particola:ri:	non lo so che succedesse qualcosa di strano su un autobus soggetti particolari
301	BOI045	743.338	753.16	9.822	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	3	22	ah beh io: quando ha vinto: gli europei: l'italia ero: sul venti e avevo l'autobus con le bandiere: che uscivano dall'a:utobus tutti che festeggiavano xxvano	ah beh io: quando ha vinto: gli europei: l'italia ero: sul venti e avevo l'autobus con le bandiere: che uscivano dall'a:utobus tutti che festeggiavano xxvano	ah beh io quando ha vinto gli europei l'italia ero sul venti e avevo l'autobus con le bandiere che uscivano dall'a:utobus tutti che festeggiavano xxvano
302	BOI045	753.486	756.88	3.394	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	1	9	l'autista è uno di no:i [c(io)è è s]tato anche divertente ((ride))	l'autista è uno di no:i [c(io)è è s]tato anche divertente {ride}	l'autista è uno di noi cioè è stato anche divertente {ride}
303	BOR009	754.751	756.948	2.197	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	[a:h] ((ride))	[a:h] {ride}	ah {ride}
304	BOR009	757.172	760.277	3.105	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e [infatti >mi imm]agino che ci< siano: mome[nti divertenti:]	e [infatti >mi imm]agino che ci< siano: mome[nti divertenti:]	e infatti mi immagino che ci siano momenti divertenti
305	BOI045	757.277	757.801	0.524	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[questo:]	[questo:]	questo
306	BOI045	759.027	761.914	2.887	True	0	0	0	0	0	0	False	False	False	False	True	304=1.250,307=0.101	0	1	0	6	[sì: sì sì a volte] sì ((ride))	[sì: sì sì a volte] sì {ride}	sì sì sì a volte sì {ride}
307	BOI046	761.813	764.27	2.457	True	0	0	0	0	0	0	False	False	False	False	True	306=0.101	0	0	0	8	>oddio< io no di sera lavoro pochissimo quindi:	>oddio< io no di sera lavoro pochissimo quindi:	oddio io no di sera lavoro pochissimo quindi
308	BOI046	764.949	767.677	2.728	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	diciamo faccio cerco tendo sempre a fare orari comodi	diciamo faccio cerco tendo sempre a fare orari comodi	diciamo faccio cerco tendo sempre a fare orari comodi
309	BOI046	768.28	769.3	1.02	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	quindi::	quindi::	quindi
310	BOI046	769.598	773.819	4.221	True	0	0	0	0	0	0	False	False	False	False	True	312+311=0.801	0	1	0	8	quindi: i famosi: le famose parolacce ((ride)) degli anziani	quindi: i famosi: le famose parolacce {ride} degli anziani	quindi i famosi le famose parolacce {ride} degli anziani
311	BOR009	772.445	774.384	1.939	True	0	0	0	0	0	0	False	False	False	False	True	310+312=0.801,312+313=0.002	0	1	0	0	((ride))	{ride}	{ride}
312	BOI045	773.018	774.812	1.794	True	0	0	0	0	0	0	False	False	False	False	True	310+311=0.801,311+313=0.002	0	1	0	0	((ride))	{ride}	{ride}
313	BOI046	774.382	779.966	5.584	True	0	0	2	0	0	0	False	False	False	False	True	311+312=0.002	0	0	0	23	xxx perchè non gli apri la porta perchè poi >soprattutto che sono< gli anziani quelli che sono un poco più fuori dalle righe	xxx perchè non gli apri la porta perchè poi >soprattutto che sono< gli anziani quelli che sono un poco più fuori dalle righe	xxx perché non gli apri la porta perché poi soprattutto che sono gli anziani quelli che sono un poco più fuori dalle righe
314	BOI046	780.683	786.303	5.62	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	che vogliono: vogliono scendere dove vo:gliono vogliono sali(re) dove vo:gliono: e ti mandano a quel paese quando vo°gliono°	che vogliono: vogliono scendere dove vo:gliono vogliono sali(re) dove vo:gliono: e ti mandano a quel paese quando vo°gliono°	che vogliono vogliono scendere dove vogliono vogliono salire dove vogliono e ti mandano a quel paese quando vogliono
315	BOR009	786.751	788.139	1.388	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	eh (.) pe[rò però]	eh {P} pe[rò però]	eh {P} però però
316	BOI046	787.752	790.81	3.058	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	[poi di] episodi ce ne sono tanti per carità mo adesso non me ne vengono in mente	[poi di] episodi ce ne sono tanti per carità mo adesso non me ne vengono in mente	poi di episodi ce ne sono tanti per carità mo adesso non me ne vengono in mente
317	BOR009	791.344	793.366	2.022	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	no vabbè sì era così per curiosità: mh	no vabbè sì era così per curiosità: mh	no vabbè sì era così per curiosità mh
318	BOR009	793.924	798.887	4.963	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	1	24	>perchè a me magari capit~ c(io)è< io poi non lo prendo mai l'autobus in realtà >quindi chi lo sa magari< se vi vedo poi salirò:	>perchè a me magari capit~ c(io)è< io poi non lo prendo mai l'autobus in realtà >quindi chi lo sa magari< se vi vedo poi salirò:	perché a me magari capit~ cioè io poi non lo prendo mai l'autobus in realtà quindi chi lo sa magari se vi vedo poi salirò
319	BOR009	798.916	801.532	2.616	True	0	0	0	0	0	0	False	False	False	False	False	_	0	2	0	3	((ride)) così ((ride)) [per salutare]	{ride} così {ride} [per salutare]	{ride} così {ride} per salutare
320	BOI045	799.191	802.467	3.276	True	0	0	0	0	0	0	False	False	False	False	True	319+321=1.093,321+322=0.710	0	1	0	0	((ride))	{ride}	{ride}
321	BOI046	800.439	803.061	2.622	True	0	0	0	0	0	0	False	False	False	False	True	319+320=1.093,320+322=0.710	0	0	0	10	[uno in meno uno in] me:no no no non salire	[uno in meno uno in] me:no no no non salire	uno in meno uno in meno no no non salire
322	BOR009	801.757	803.345	1.588	True	0	0	0	0	0	0	False	False	False	False	True	323=0.277,320+321=0.710	0	1	0	0	((ride))	{ride}	{ride}
323	BOI046	803.068	805.047	1.979	True	0	0	0	0	0	0	False	False	False	False	True	322=0.277,324+325=0.125	0	1	0	0	((ride))	{ride}	{ride}
324	BOR009	803.356	804.785	1.429	True	0	0	0	0	0	0	False	False	False	False	True	323+325=0.125	0	0	0	4	no, okay allora evito	no, okay allora evito	no okay allora evito
325	BOI045	804.66	805.867	1.207	True	0	0	0	0	0	0	False	False	False	False	True	326=0.181,323+324=0.125	0	1	0	0	((ride))	{ride}	{ride}
326	BOR009	805.686	806.701	1.015	True	0	0	0	0	0	0	False	False	False	False	True	325=0.181	0	0	0	2	okay okay	okay okay	okay okay
327	BOR009	808.853	809.944	1.091	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ma m::h	ma m::h	ma mh
328	BOR009	810.783	812.803	2.02	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	quind~ >eh vi chiedo< questo da: autisti,	quind~ >eh vi chiedo< questo da: autisti,	quind~ eh vi chiedo questo da autisti
329	BOR009	813.363	817.466	4.103	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	10	secondo voi >visto che anche prima dicevate comunque:< l'accessibilità ai servi:zi	secondo voi >visto che anche prima dicevate comunque:< l'accessibilità ai servi:zi	secondo voi visto che anche prima dicevate comunque l'accessibilità ai servizi
330	BOR009	817.466	819.729	2.263	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	per quanto riguarda i servizi proprio dei trasporti	per quanto riguarda i servizi proprio dei trasporti	per quanto riguarda i servizi proprio dei trasporti
331	BOI045	819.849	820.134	0.285	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
332	BOR009	820.134	820.925	0.791	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	da autisti	da autisti	da autisti
333	BOR009	821.167	825.347	4.18	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	12	secondo voi bologna funziona bene >comunque dicevate c(io)è< (.) la frequenza [è alta:]	secondo voi bologna funziona bene >comunque dicevate c(io)è< {P} la frequenza [è alta:]	secondo voi bologna funziona bene comunque dicevate cioè {P} la frequenza è alta
334	BOI045	824.599	825.314	0.715	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mamma mia]	[mamma mia]	mamma mia
335	BOI046	825.097	826.258	1.161	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[u:h] anche troppo	[u:h] anche troppo	uh anche troppo
336	BOI045	826.258	827.141	0.883	True	0	0	0	0	0	0	False	False	False	False	True	337=0.515	0	0	0	2	anche troppo	anche troppo	anche troppo
337	BOI046	826.626	827.247	0.621	True	0	0	0	0	0	0	False	False	False	False	True	336=0.515	0	1	0	0	((ride))	{ride}	{ride}
338	BOI046	827.456	828.457	1.001	True	0	0	0	0	0	0	False	False	False	True	True	339=0.723	0	0	0	4	no no [effetivamnte sì	no no [effetivamnte sì	no no effetivamnte sì
339	BOI045	827.734	829.917	2.183	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[tu a bologna po]tresti vivere senza macchina	[tu a bologna po]tresti vivere senza macchina	tu a bologna potresti vivere senza macchina
340	BOI046	830.182	830.575	0.393	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì	sì	sì
341	BOI045	830.963	831.709	0.746	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	s[e hai tempo]	s[e hai tempo]	se hai tempo
342	BOI046	831.033	832.682	1.649	True	0	0	0	0	0	0	False	False	False	False	True	341=0.676,343=0.008	0	0	0	5	[anche nella pri]ma periferia cioè	[anche nella pri]ma periferia cioè	anche nella prima periferia cioè
343	BOI045	832.674	833.545	0.871	True	0	0	0	0	0	0	False	False	False	False	True	342=0.008	0	0	0	3	sì: sì sì	sì: sì sì	sì sì sì
344	BOI045	834.551	835.062	0.511	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sì sì	sì sì	sì sì
345	BOI046	835.453	838.419	2.966	True	0	0	0	0	0	0	False	False	False	False	True	346=0.948	0	0	0	10	almeno dicevo come vengo da altre realtà °mamma mia° EH	almeno dicevo come vengo da altre realtà °mamma mia° EH	almeno dicevo come vengo da altre realtà mamma mia eh
346	BOR009	837.471	839.41	1.939	True	0	0	0	0	0	0	False	False	False	False	True	345=0.948	0	1	0	0	((ride))	{ride}	{ride}
347	BOR009	839.41	842.466	3.056	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	1	2	l'autobus ((ride)) un miracol[o]	l'autobus {ride} un miracol[o]	l'autobus {ride} un miracolo
348	BOI045	842.241	849.566	7.325	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	4	22	[c(io)è] io da piccolo andavo: all'alberghiero a castel san pietro: e i miei genitori non m'hanno mai accompagnato perchè c'era l'autobus da san donato in centro,	[c(io)è] io da piccolo andavo: all'alberghiero a castel san pietro: e i miei genitori non m'hanno mai accompagnato perchè c'era l'autobus da san donato in centro,	cioè io da piccolo andavo all'alberghiero a castel san pietro e i miei genitori non m'hanno mai accompagnato perché c'era l'autobus da san donato in centro
349	BOI045	849.845	851.932	2.087	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	5	che si incastrava con l'autobus da:	che si incastrava con l'autobus da:	che si incastrava con l'autobus da
350	BOI045	852.3	856.002	3.702	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	11	da bolo:gna a castel san pie:tro: e al ritorno c'era ugua~ c(io)è:	da bolo:gna a castel san pie:tro: e al ritorno c'era ugua~ c(io)è:	da bologna a castel san pietro e al ritorno c'era ugua~ cioè
351	BOI045	857.074	859.891	2.817	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	è tanti anni che funziona bene secondo me qua il servizio	è tanti anni che funziona bene secondo me qua il servizio	è tanti anni che funziona bene secondo me qua il servizio
352	BOR009	860.207	863.176	2.969	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	11	ecco quindi >proprio anche< nel tempo è una cosa che: c'[è da:]	ecco quindi >proprio anche< nel tempo è una cosa che: c'[è da:]	ecco quindi proprio anche nel tempo è una cosa che c'è da
353	BOI045	862.613	864.233	1.62	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[e:h sì c]i tiene m~ c(io)è:	[e:h sì c]i tiene m~ c(io)è:	eh sì ci tiene m~ cioè
354	BOR009	864.431	865.019	0.588	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	c'è da un po'	c'è da un po'	c'è da un po'
355	BOI045	865.019	868.422	3.403	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	ci tengono secondo me è tanti anni che funziona bene la:	ci tengono secondo me è tanti anni che funziona bene la:	ci tengono secondo me è tanti anni che funziona bene la
356	BOI045	868.974	870.895	1.921	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	il trasporto pubblico a bologna diciamo	il trasporto pubblico a bologna diciamo	il trasporto pubblico a bologna diciamo
357	BOI045	871.897	873.593	1.696	True	0	0	0	0	0	0	False	False	False	False	True	358+359=0.750	0	1	0	1	eh ((ride))	eh {ride}	eh {ride}
358	BOR009	872.155	873.502	1.347	True	0	0	0	0	0	0	False	False	False	False	True	357+359=0.750	0	1	0	0	((ride))	{ride}	{ride}
359	BOI046	872.752	875.719	2.967	True	0	0	0	0	0	0	False	False	False	False	True	357+358=0.750,360+361=0.840	0	2	0	1	((ride)) xxx ((ride))	{ride} xxx {ride}	{ride} xxx {ride}
360	BOI045	874.128	875.456	1.328	True	0	0	0	0	0	0	False	False	False	False	True	359+361=0.840	0	1	0	0	((ride))	{ride}	{ride}
