tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
463	PKP011	1157.08	1162.41	5.33	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	2	0	13	 [ti ha risposto] mia mamma non si chiama maria {ride} ci mancava solo quello, {ride}	[ti ha risposto] mia mamma non si chiama maria {ride} ci mancava solo quello, {ride}	ti ha risposto mia mamma non si chiama maria {ride} ci mancava solo quello {ride}
464	PKP038	1162.46	1174.85	12.39	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	3	0	0	40	 cioè {P} non è un bel modo poi quando spiegavo le cose lei era sempre che alzava le mani >alzava le mani< gli faccio no basta laura [faccio parlare qual~ {P} fa~] {P} faccio parlare qualcun'altro so che le sai le cose	cioè {P} non è un bel modo poi quando spiegavo le cose lei era sempre che alzava le mani >alzava le mani< gli faccio no basta laura [faccio parlare qual~ {P} fa~] {P} faccio parlare qualcun'altro so che le sai le cose	cioè {P} non è un bel modo poi quando spiegavo le cose lei era sempre che alzava le mani alzava le mani gli faccio no basta laura faccio parlare qual~ {P} fa~ {P} faccio parlare qualcun' altro so che le sai le cose
465	PKP012	1169.13	1171.15	2.02	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	 [<laura> {P} <laura>]	[<laura> {P} <laura>]	laura {P} laura
466	PKP011	1169.7	1171.15	1.45	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	 [laura] {ride}	[laura] {ride}	laura {ride}
467	PKP031	1174.92	1175.32	0.4	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
468	PKP038	1175.08	1175.63	0.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh:	eh:	eh
469	PKP011	1176.12	1179.55	3.43	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	6	 laura laura {P} so fia so bea	laura laura {P} so fia so bea	laura laura {P} so fia so bea
470	PKP012	1179.935	1180.685	0.75	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 <laura>	<laura>	laura
471	PKP038	1180.83	1185.53	4.7	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	18	 e la pren[dono tutti in giro] e non [ha amici] ma {P} [ci credo se hai un atteggiamento così:]	e la pren[dono tutti in giro] e non [ha amici] ma {P} [ci credo se hai un atteggiamento così:]	e la prendono tutti in giro e non ha amici ma {P} ci credo se hai un atteggiamento così
472	PKP031	1181.15	1182.14	0.99	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [so fiha]	[so fiha]	so fiha
473	PKP011	1182.26	1182.9	0.64	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [°so fiha°]	[°so fiha°]	so fiha
474	PKP011	1183.45	1186.42	2.97	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	 [poverina {P} aiutala],	[poverina {P} aiutala],	poverina {P} aiutala
475	PKP031	1187.135	1187.585	0.45	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 e:h	e:h	eh
476	PKP031	1188.005	1191.845	3.84	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 >comunque queste< queste persone con la flavia hanno vita breve abbiamo capito	>comunque queste< queste persone con la flavia hanno vita breve abbiamo capito	comunque queste queste persone con la flavia hanno vita breve abbiamo capito
477	PKP011	1189.38	1191.48	2.1	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
478	PKP012	1191.93	1194.3	2.37	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 no vabbé ma ci sono anche loro non puo[i::]	no vabbé ma ci sono anche loro non puo[i::]	no vabbé ma ci sono anche loro non puoi
479	PKP011	1193.94	1194.29	0.35	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
480	PKP038	1194.37	1200.55	6.18	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	20	 sì appunto non ci sei solo tu {P} [lei pensa di essere so]lo lei di esser la più intelligente al mon[do],	sì appunto non ci sei solo tu {P} [lei pensa di essere so]lo lei di esser la più intelligente al mon[do],	sì appunto non ci sei solo tu {P} lei pensa di essere solo lei di esser la più intelligente al mondo
481	PKP011	1196.805	1198.055	1.25	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [°l'abbiamo: persa°]	[°l'abbiamo: persa°]	l' abbiamo persa
482	PKP011	1200.085	1200.565	0.48	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [°un po'°]	[°un po'°]	un po'
483	PKP011	1203.62	1204.67	1.05	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 °quello è uno o x°	°quello è uno o x°	quello è uno o x
484	PKP012	1204.67	1207.01	2.34	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 mi sa che non gli concedono [la se]dia in più	mi sa che non gli concedono [la se]dia in più	mi sa che non gli concedono la sedia in più
485	PKP031	1205.86	1206.31	0.45	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [no]	[no]	no
486	PKP011	1207.01	1207.89	0.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 no:::	no:::	no
487	PKP012	1207.94	1209.24	1.3	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 eh: sono le regole	eh: sono le regole	eh sono le regole
488	PKP031	1209.71	1211.56	1.85	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 eh ci dobbiamo:: [(dividere)]	eh ci dobbiamo:: [(dividere)]	eh ci dobbiamo dividere
489	PKP011	1210.835	1214.435	3.6	True	0	0	0	0	0	0	0	0	False	False	False	False	True	492=0.775,488+490=0.595,491+490=0.335	1	0	0	6	 [dai adesso] divido {P} adesso mi g[iro]	[dai adesso] divido {P} adesso mi g[iro]	dai adesso divido {P} adesso mi giro
490	PKP012	1210.965	1212.225	1.26	True	0	0	0	0	0	0	0	0	False	False	False	False	True	488+489=0.595,489+491=0.335	0	0	0	1	 [QUALCUNO::]	[QUALCUNO::]	qualcuno
491	PKP038	1211.89	1213.34	1.45	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [°beppe dividi tu°]	[°beppe dividi tu°]	beppe dividi tu
492	PKP031	1213.66	1215.64	1.98	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 °[ma] perché io mi sporco sempre°	°[ma] perché io mi sporco sempre°	ma perché io mi sporco sempre
493	PKP038	1218.59	1219.16	0.57	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 °puoi sì?°	°puoi sì?°	puoi sì
494	PKP011	1219.29	1219.83	0.54	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 grande,	grande,	grande
495	PKP124	1221.56	1222.65	1.09	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 °sto un po' così,°	°sto un po' così,°	sto un po' così
496	PKP031	1222.745	1224.415	1.67	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 ah okay x va ben dai	ah okay x va ben dai	ah okay x va ben dai
497	PKP031	1227.415	1230.765	3.35	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 se arriva la polizia: siamo fratelli °ale°	se arriva la polizia: siamo fratelli °ale°	se arriva la polizia siamo fratelli ale
498	PKP011	1228.51	1232.43	3.92	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
499	PKP124	1230.78	1231.29	0.51	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 °{ride}°	°{ride}°	{ride}
500	PKP012	1231.35	1233.44	2.09	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 beh avete la stessa carnagione:	beh avete la stessa carnagione:	beh avete la stessa carnagione
501	PKP124	1233.53	1236.24	2.71	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 °vabbé: [ma mi xxx]xxx°	°vabbé: [ma mi xxx]xxx°	vabbé ma mi xxxxxx
502	PKP011	1234.105	1234.985	0.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [sorella dai]	[sorella dai]	sorella dai
503	PKP038	1234.275	1234.935	0.66	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
504	PKP011	1236.34	1239.38	3.04	True	0	0	0	0	0	0	0	0	True	False	False	False	False	_	1	0	0	10	 °ma tu devi mangiare {P} ti avvicini e io mi allontano.	°ma tu devi mangiare {P} ti avvicini e io mi allontano.	ma tu devi mangiare {P} ti avvicini e io mi allontano
505	PKP124	1239.38	1241.9	2.52	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	6	 °io non prendo niente [da mangiare°] {ride}	°io non prendo niente [da mangiare°] {ride}	io non prendo niente da mangiare {ride}
506	PKP011	1240.485	1242.395	1.91	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [come non prendi niente]? da bere,	[come non prendi niente]? da bere,	come non prendi niente da bere
507	PKP011	1243.335	1244.715	1.38	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
508	PKP124	1244.785	1245.985	1.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 come state [cari]?	come state [cari]?	come state cari
509	PKP011	1245.51	1249.7	4.19	True	0	0	0	0	0	0	0	0	False	False	False	False	True	508=0.475,510=0.730,511=1.960	1	0	0	13	 [ho fatto] la merenda dei nonni {P} mi piace tan[to la merenda dei nonni]	[ho fatto] la merenda dei nonni {P} mi piace tan[to la merenda dei nonni]	ho fatto la merenda dei nonni {P} mi piace tanto la merenda dei nonni
510	PKP031	1246.01	1246.74	0.73	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [be::ne]	[be::ne]	bene
511	PKP031	1247.74	1250.36	2.62	True	0	0	0	0	0	0	0	0	False	False	False	False	True	509=1.960,512=0.360	0	0	0	9	 [ho >ho preso< beppe] si è preso la fiappa	[ho >ho preso< beppe] si è preso la fiappa	ho ho preso beppe si è preso la fiappa
512	PKP011	1250.0	1251.61	1.61	True	0	0	0	0	0	0	0	0	False	False	False	False	True	511=0.360	0	1	0	5	 {ride} >mi son preso< la fiappa	{ride} >mi son preso< la fiappa	{ride} mi son preso la fiappa
513	PKP031	1252.265	1255.705	3.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	 io mi son preso non so come si un cannolino con la [crema >tu cosa ti sei presa<]?	io mi son preso non so come si un cannolino con la [crema >tu cosa ti sei presa<]?	io mi son preso non so come si un cannolino con la crema tu cosa ti sei presa
514	PKP038	1254.33	1256.33	2.0	True	0	0	0	0	0	0	0	0	False	False	False	False	True	513=1.375,515=0.600	0	0	0	4	 [comunque la cosa importante]	[comunque la cosa importante]	comunque la cosa importante
515	PKP124	1255.73	1256.93	1.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [>ho preso< uno] spritz	[>ho preso< uno] spritz	ho preso uno spritz
516	PKP031	1256.96	1259.46	2.5	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	 AH:: {P} [hai capito]	AH:: {P} [hai capito]	ah {P} hai capito
517	PKP124	1258.36	1261.51	3.15	True	0	0	0	0	0	0	0	0	False	False	False	False	True	516=1.100,518=1.915	0	0	0	7	 [no ora basta cibo:: °pieno di zucchero°]	[no ora basta cibo:: °pieno di zucchero°]	no ora basta cibo pieno di zucchero
518	PKP038	1259.595	1266.285	6.69	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	19	 [comunque la cosa importante] è che quando vai a insegnare {P} non devi <mostrare> che è la [tua prima volta]	[comunque la cosa importante] è che quando vai a insegnare {P} non devi <mostrare> che è la [tua prima volta]	comunque la cosa importante è che quando vai a insegnare {P} non devi mostrare che è la tua prima volta
519	PKP124	1265.36	1266.32	0.96	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [°cosa mi dici?°]	[°cosa mi dici?°]	cosa mi dici
520	PKP031	1266.355	1269.445	3.09	True	0	0	0	0	0	0	0	0	False	False	False	False	True	521=0.760,522=0.740	0	0	0	11	 eh beh no: [però con i bambini è più faci]le dai:	eh beh no: [però con i bambini è più faci]le dai:	eh beh no però con i bambini è più facile dai
521	PKP038	1267.345	1268.105	0.76	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [e non devi],	[e non devi],	e non devi
522	PKP011	1268.11	1268.85	0.74	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [°ale?°]	[°ale?°]	ale
523	PKP038	1269.46	1270.775	1.315	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	 no no {P} <fiutano la paura>	no no {P} <fiutano la paura>	no no {P} fiutano la paura
524	PKP011	1270.775	1273.365	2.59	True	0	0	0	0	0	0	0	0	False	False	False	False	True	526+527=0.375	0	1	0	1	 a:h {ride}	a:h {ride}	ah {ride}
525	PKP124	1271.26	1272.37	1.11	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
526	PKP038	1272.405	1273.755	1.35	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 sono [come] i cani,	sono [come] i cani,	sono come i cani
527	PKP031	1272.99	1274.88	1.89	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [e tu] devi stare [<tranquilla>]	[e tu] devi stare [<tranquilla>]	e tu devi stare tranquilla
528	PKP011	1273.755	1274.895	1.14	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [settimana frizzantina]	[settimana frizzantina]	settimana frizzantina
529	PKP038	1274.9	1289.135	14.235	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	39	 >devi stare tranquillo< e devi far vedere che <sai le cose> [e se e: se non sai cosa devi fa]re {P} [ti f~ prepari un discorso fai il gioco della presentazio]ne fai tutto {P} [PE]RO devi essere sicuro di te stes[so]	>devi stare tranquillo< e devi far vedere che <sai le cose> [e se e: se non sai cosa devi fa]re {P} [ti f~ prepari un discorso fai il gioco della presentazio]ne fai tutto {P} [PE]RO devi essere sicuro di te stes[so]	devi stare tranquillo e devi far vedere che sai le cose e se e se non sai cosa devi fare {P} ti f~ prepari un discorso fai il gioco della presentazione fai tutto {P} pero devi essere sicuro di te stesso
530	PKP011	1277.64	1280.52	2.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	3	 {ride} [nel senso di xxx]	{ride} [nel senso di xxx]	{ride} nel senso di xxx
531	PKP031	1278.1	1281.81	3.71	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 [tu devi far finta di: di di averlo fatto da sempre]	[tu devi far finta di: di di averlo fatto da sempre]	tu devi far finta di di di averlo fatto da sempre
532	PKP124	1282.0	1285.56	3.56	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	 [beh ce li ho io comunque xx {P} i xgli]	[beh ce li ho io comunque xx {P} i xgli]	beh ce li ho io comunque xx {P} i xgli
533	PKP011	1286.26	1286.85	0.59	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [°che (poco)°]	[°che (poco)°]	che poco
534	PKP011	1288.74	1291.95	3.21	True	0	0	0	0	0	0	0	0	False	False	False	False	True	529=0.395,535=2.700	0	0	0	1	 [°io xxxxxxxx°]	[°io xxxxxxxx°]	io xxxxxxxx
535	PKP031	1289.25	1292.19	2.94	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	 [beh certo {P}] tu devi far finta di insegnare	[beh certo {P}] tu devi far finta di insegnare	beh certo {P} tu devi far finta di insegnare
536	PKP038	1292.31	1295.39	3.08	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 guarda che i bambini [son peggio dei] ragazzi e degli adulti	guarda che i bambini [son peggio dei] ragazzi e degli adulti	guarda che i bambini son peggio dei ragazzi e degli adulti
537	PKP031	1293.345	1294.395	1.05	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [da una vita]	[da una vita]	da una vita
538	PKP011	1295.53	1296.53	1.0	True	0	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	2	 [°sei fortunella°]	[°sei fortunella°]	sei fortunella
539	PKP124	1297.22	1299.22	2.0	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 °ma guar[da è] lo stesso°	°ma guar[da è] lo stesso°	ma guarda è lo stesso
540	PKP031	1297.725	1298.085	0.36	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [sì:]	[sì:]	sì
541	PKP011	1299.235	1300.615	1.38	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	 sei fortu {P} nella	sei fortu {P} nella	sei fortu {P} nella
542	PKP038	1300.945	1304.455	3.51	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	 però è bello dà soddisfazione {P} poi gli ho fatto vedere anche,	però è bello dà soddisfazione {P} poi gli ho fatto vedere anche,	però è bello dà soddisfazione {P} poi gli ho fatto vedere anche
543	PKP011	1302.32	1303.29	0.97	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
544	PKP031	1304.54	1305.57	1.03	True	0	0	0	0	0	0	0	0	False	False	False	True	True	545=0.720	0	0	0	5	 ma c'è [la lim[?	ma c'è [la lim[?	ma c' è la lim
545	PKP124	1304.85	1309.06	4.21	True	0	0	0	0	0	0	0	0	False	False	False	True	True	544=0.720,546=0.640,547=0.610,548+549=0.570	0	0	0	15	 [°son tornata a casa però mi sa che (la) prossima settimana] torno su a ve[rona°]]	[°son tornata a casa però mi sa che (la) prossima settimana] torno su a ve[rona°]]	son tornata a casa però mi sa che la prossima settimana torno su a verona
546	PKP038	1305.67	1306.31	0.64	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [°sì°]	[°sì°]	sì
547	PKP012	1306.5	1307.11	0.61	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [UMH]	[UMH]	umh
548	PKP012	1307.97	1308.78	0.81	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [fortunati]	[fortunati]	fortunati
549	PKP038	1308.21	1311.61	3.4	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 [io tipo a ma]tematica ho utilizzato un sacco la lim anche in scienze	[io tipo a ma]tematica ho utilizzato un sacco la lim anche in scienze	io tipo a matematica ho utilizzato un sacco la lim anche in scienze
550	PKP124	1312.5	1315.99	3.49	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	7	 [(fare) anche altro e non solamente quello:] {ride}	[(fare) anche altro e non solamente quello:] {ride}	fare anche altro e non solamente quello {ride}
551	PKP038	1312.505	1317.355	4.85	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [gli ho messo (tutto) sugli scienziati: gli ho messo xxxxx]	[gli ho messo (tutto) sugli scienziati: gli ho messo xxxxx]	gli ho messo tutto sugli scienziati gli ho messo xxxxx
552	PKP012	1315.3	1317.44	2.14	True	0	0	0	0	0	0	0	0	False	False	False	True	True	550+551=0.690	0	1	0	6	 [che figo posso venire anche io[? {ride}	[che figo posso venire anche io[? {ride}	che figo posso venire anche io {ride}
553	PKP038	1318.03	1328.96	10.93	True	0	0	0	0	0	0	0	0	False	False	False	False	True	560+557=0.420,555+554=0.320,555+556=0.980,557+559=0.900	1	0	0	31	 beh ieri gli ho messo il film di [paperino e la matemagica: {P} e gli ho fatti ragionare sulla matematica sulla geometria su quanto è importante nella vita di tutti i giorni:]	beh ieri gli ho messo il film di [paperino e la matemagica: {P} e gli ho fatti ragionare sulla matematica sulla geometria su quanto è importante nella vita di tutti i giorni:]	beh ieri gli ho messo il film di paperino e la matemagica {P} e gli ho fatti ragionare sulla matematica sulla geometria su quanto è importante nella vita di tutti i giorni
554	PKP011	1319.96	1321.59	1.63	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [°no: devi fare conoscenze°]	[°no: devi fare conoscenze°]	no devi fare conoscenze
555	PKP012	1321.27	1322.88	1.61	True	0	0	0	0	0	0	0	0	False	False	False	False	True	553+554=0.320,553+556=0.980	0	0	0	2	 [CHE BELLO::]	[CHE BELLO::]	che bello
556	PKP031	1321.9	1322.88	0.98	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [ah: che bello]	[ah: che bello]	ah che bello
557	PKP124	1322.99	1330.39	7.4	True	0	0	0	0	0	0	0	0	False	False	False	False	True	553+560=0.420,553+559=0.900	2	0	0	21	 [e anche la anche la mia coinquilina è uscita con un tipo (che ha conosciuto) su tinder {P} o oggi {P} o ieri]	[e anche la anche la mia coinquilina è uscita con un tipo (che ha conosciuto) su tinder {P} o oggi {P} o ieri]	e anche la anche la mia coinquilina è uscita con un tipo che ha conosciuto su tinder {P} o oggi {P} o ieri
558	PKP011	1323.2	1324.46	1.26	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
559	PKP011	1326.98	1327.88	0.9	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [e va bene]	[e va bene]	e va bene
560	PKP012	1328.54	1332.08	3.54	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	 [BEPPE BEPPE {P} scena] cane piccolo e cane gr[ande]	[BEPPE BEPPE {P} scena] cane piccolo e cane gr[ande]	beppe beppe {P} scena cane piccolo e cane grande
561	PKP038	1331.56	1334.22	2.66	True	0	0	0	0	0	0	0	0	False	False	False	False	True	560=0.520,562+563=0.960	1	0	0	6	 [oh mio dio {P} ma è bellissimo]?	[oh mio dio {P} ma è bellissimo]?	oh mio dio {P} ma è bellissimo
562	PKP012	1332.325	1334.155	1.83	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	 [guarda {P} guarda]?	[guarda {P} guarda]?	guarda {P} guarda
563	PKP031	1333.195	1334.215	1.02	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [°è bellissimo°]	[°è bellissimo°]	è bellissimo
564	PKP012	1335.275	1335.585	0.31	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 ah	ah	ah
565	PKP038	1335.625	1336.555	0.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 è il xxx	è il xxx	è il xxx
566	PKP012	1337.035	1337.945	0.91	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [>guarda guarda guarda<]	[>guarda guarda guarda<]	guarda guarda guarda
567	PKP124	1337.07	1338.48	1.41	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [ma costerà dosen]to euro	[ma costerà dosen]to euro	ma costerà dosento euro
568	PKP011	1338.705	1339.525	0.82	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 °io ho paura°	°io ho paura°	io ho paura
569	PKP038	1339.975	1342.055	2.08	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 è bellissimo lo voglio [miche(la)]	è bellissimo lo voglio [miche(la)]	è bellissimo lo voglio michela
570	PKP124	1341.56	1347.31	5.75	True	0	0	0	0	0	0	0	0	False	False	False	False	True	569=0.495,571=1.410,572=2.050,573=1.350	1	1	0	16	 [ah comunque pensavo di prendermi un'altra gatta per: {P} o o natale o >il mio compleanno<] {ride}	[ah comunque pensavo di prendermi un'altra gatta per: {P} o o natale o >il mio compleanno<] {ride}	ah comunque pensavo di prendermi un' altra gatta per {P} o o natale o il mio compleanno {ride}
571	PKP012	1342.15	1343.56	1.41	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [È anche troppo grande]	[È anche troppo grande]	è anche troppo grande
572	PKP038	1343.56	1345.61	2.05	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [xx da cuccioli xxxx]	[xx da cuccioli xxxx]	xx da cuccioli xxxx
573	PKP012	1345.62	1346.97	1.35	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [è un orsetto].	[è un orsetto].	è un orsetto
574	PKP038	1347.56	1348.52	0.96	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sì appunto,	sì appunto,	sì appunto
575	PKP012	1348.6	1349.7	1.1	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 è un orsetto	è un orsetto	è un orsetto
576	PKP031	1350.58	1351.87	1.29	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 °xxxxx [rossetto°]	°xxxxx [rossetto°]	xxxxx rossetto
577	PKP124	1350.9	1355.1	4.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	13	 [così::] no è troppo viziata la mia {P} ha bisogno di un [po' di:]	[così::] no è troppo viziata la mia {P} ha bisogno di un [po' di:]	così no è troppo viziata la mia {P} ha bisogno di un po' di
578	PKP011	1354.25	1357.97	3.72	True	0	0	0	0	0	0	0	0	False	False	False	False	True	577=0.850,579=0.770	0	2	0	13	 [così una] te la tieni a verona {ride} una te la tieni a casa {ride}	[così una] te la tieni a verona {ride} una te la tieni a casa {ride}	così una te la tieni a verona {ride} una te la tieni a casa {ride}
579	PKP124	1357.005	1357.775	0.77	True	0	0	0	0	0	0	0	0	False	False	False	False	True	578=0.770	0	0	0	1	 °grazie°	°grazie°	grazie
580	PKP124	1358.835	1360.365	1.53	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 a verona: go massa da fare	a verona: go massa da fare	a verona go massa da fare
581	PKP011	1360.395	1360.935	0.54	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
582	PKP012	1361.375	1367.815	6.44	True	0	0	0	0	0	0	0	0	False	False	False	False	True	584+585+586=0.760,584+585+583=0.120	2	1	0	13	 madonna è gi~ è gigante è pi[eno di pelo {P} (dovresti:) {P} no è qua] {ride}	madonna è gi~ è gigante è pi[eno di pelo {P} (dovresti:) {P} no è qua] {ride}	madonna è gi~ è gigante è pieno di pelo {P} dovresti {P} no è qua {ride}
583	PKP011	1363.12	1364.31	1.19	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [°no no che paura x°]	[°no no che paura x°]	no no che paura x
584	PKP124	1364.03	1367.3	3.27	True	0	0	0	0	0	0	0	0	False	False	False	False	True	582+585+586=0.760,582+585+583=0.120	0	0	0	14	 [sì che poi lo dovresti lavare ogni tanto non è che lo puoi tenere:]	[sì che poi lo dovresti lavare ogni tanto non è che lo puoi tenere:]	sì che poi lo dovresti lavare ogni tanto non è che lo puoi tenere
