tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
287	TOI024	519.428	522.35	2.922	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 [non so se lei] forse non è di torino non: non sa dov'è	[non so se lei] forse non è di torino non: non sa dov'è	non so se lei forse non è di torino non non sa dov' è
288	TOR005	519.428	520.308	0.88	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [borgo vittoria]	[borgo vittoria]	borgo vittoria
289	TOR005	522.35	526.614	4.264	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	14	 no:: {P} ho presente ma non precisamente perché è una zona che ho frequentato poco	no:: {P} ho presente ma non precisamente perché è una zona che ho frequentato poco	no {P} ho presente ma non precisamente perché è una zona che ho frequentato poco
290	TOI024	526.614	530.097	3.483	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 via nomeluogo è una via molto commerciale [pero' è::]	via nomeluogo è una via molto commerciale [pero' è::]	via nomeluogo è una via molto commerciale pero' è
291	TOR005	529.361	530.09	0.729	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [ah]	[ah]	ah
292	TOI024	530.62	532.19	1.57	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 borgo vittoria [non è qua]	borgo vittoria [non è qua]	borgo vittoria non è qua
293	TOR005	531.51	532.198	0.688	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [okay]	[okay]	okay
294	TOR005	532.274	536.05	3.776	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 e: invece per quantpo riguarda: la residenza, le case dove ha vissu[to:]	e: invece per quantpo riguarda: la residenza, le case dove ha vissu[to:]	e invece per quantpo riguarda la residenza le case dove ha vissuto
295	TOI024	535.596	538.533	2.937	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [ah i~] eh alle case dove ho vissuto ho vissuto:	[ah i~] eh alle case dove ho vissuto ho vissuto:	ah i~ eh alle case dove ho vissuto ho vissuto
296	TOI024	538.814	540.543	1.729	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 eh fino a sei anni fa	eh fino a sei anni fa	eh fino a sei anni fa
297	TOI024	540.543	542.897	2.354	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 [lì in] borgo vittoria vicino al negozio	[lì in] borgo vittoria vicino al negozio	lì in borgo vittoria vicino al negozio
298	TOR005	540.543	541.006	0.463	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [mh mh]	[mh mh]	mh mh
299	TOI024	542.897	544.916	2.019	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 e adesso invece abito qua vicino	e adesso invece abito qua vicino	e adesso invece abito qua vicino
300	TOR005	544.916	545.621	0.705	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 oka[y]	oka[y]	okay
301	TOI024	545.485	546.85	1.365	True	0	0	0	0	0	0	0	False	False	False	False	True	300=0.136,302=1.229	0	0	0	4	 [eh in via nomeluogo]	[eh in via nomeluogo]	eh in via nomeluogo
302	TOR005	545.621	549.711	4.09	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 [e invece::] da da bambina doveva viveva c(io)è con [la famiglia:]	[e invece::] da da bambina doveva viveva c(io)è con [la famiglia:]	e invece da da bambina doveva viveva cioè con la famiglia
303	TOI024	548.619	550.636	2.017	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [eh sono nata:] sono nata lì:	[eh sono nata:] sono nata lì:	eh sono nata sono nata lì
304	TOI024	550.676	553.838	3.162	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	 [in e::h {P} sì] sì sì in borgo vittoria	[in e::h {P} sì] sì sì in borgo vittoria	in eh {P} sì sì sì in borgo vittoria
305	TOR005	550.676	552.24	1.564	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [ah quindi nata e cresciuta lì]	[ah quindi nata e cresciuta lì]	ah quindi nata e cresciuta lì
306	TOR005	553.883	554.514	0.631	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 e:: s~	e:: s~	e s~
307	TOR005	555.129	557.801	2.672	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 fino a sei anni fa sempre in quella casa [ha vissuto?]	fino a sei anni fa sempre in quella casa [ha vissuto?]	fino a sei anni fa sempre in quella casa ha vissuto
308	TOI024	557.157	560.371	3.214	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [sempre lì] dalla nascita sempre lì adesso abito qua	[sempre lì] dalla nascita sempre lì adesso abito qua	sempre lì dalla nascita sempre lì adesso abito qua
309	TOI024	560.479	561.23	0.751	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [vicino]	[vicino]	vicino
310	TOR005	560.479	563.346	2.867	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [anche dopo che] si è sposata [a:: (av~ ave~)]	[anche dopo che] si è sposata [a:: (av~ ave~)]	anche dopo che si è sposata a av~ ave~
311	TOI024	562.372	564.1	1.728	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [eh mi son spo]sata là:	[eh mi son spo]sata là:	eh mi son sposata là
312	TOR005	564.1	564.45	0.35	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 mh mh	mh mh	mh mh
313	TOI024	564.86	566.204	1.344	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 abitavo sempre là	abitavo sempre là	abitavo sempre là
314	TOI024	566.275	569.646	3.371	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 e poi adesso qui che sono da sola abito qua sei anni f~	e poi adesso qui che sono da sola abito qua sei anni f~	e poi adesso qui che sono da sola abito qua sei anni f~
315	TOI024	569.79	571.552	1.762	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 sei anni fa ho comprato qua	sei anni fa ho comprato qua	sei anni fa ho comprato qua
316	TOR005	572.137	574.0	1.863	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 benissimo e inve~ okay ehm:	benissimo e inve~ okay ehm:	benissimo e inve~ okay ehm
317	TOR005	574.001	578.075	4.074	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	 quindi due zone di torino abbastanza diverse {P} [mi pare di capire]	quindi due zone di torino abbastanza diverse {P} [mi pare di capire]	quindi due zone di torino abbastanza diverse {P} mi pare di capire
318	TOI024	576.818	580.387	3.569	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 [sì molto (beh)] questa è [molto bella] quella là era più:	[sì molto (beh)] questa è [molto bella] quella là era più:	sì molto beh questa è molto bella quella là era più
319	TOR005	578.558	579.213	0.655	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [so:]	[so:]	so
320	TOR005	580.678	585.79	5.112	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	 eh ne~ se volessimo mh tracciare una differenza no, [fra come sono queste due zone]	eh ne~ se volessimo mh tracciare una differenza no, [fra come sono queste due zone]	eh ne~ se volessimo mh tracciare una differenza no fra come sono queste due zone
321	TOI024	584.067	586.449	2.382	True	0	0	0	0	0	0	0	False	False	False	False	True	320=1.723,322=0.659	1	0	0	2	 [e::h {P} enorme]	[e::h {P} enorme]	eh {P} enorme
322	TOR005	585.79	588.094	2.304	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [all'e]poca e ades[so]	[all'e]poca e ades[so]	all' epoca e adesso
323	TOI024	587.441	588.883	1.442	True	0	0	0	0	0	0	0	False	False	False	False	True	322=0.653,324=0.789	0	0	0	2	 [enorme enorme]	[enorme enorme]	enorme enorme
324	TOR005	588.094	589.36	1.266	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [come differivano?]	[come differivano?]	come differivano
325	TOI024	589.36	591.534	2.174	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 enorme ma e:h	enorme ma e:h	enorme ma eh
326	TOI024	591.813	595.331	3.518	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 eh questa più o meno non è cambiata molto mi dico[no:]	eh questa più o meno non è cambiata molto mi dico[no:]	eh questa più o meno non è cambiata molto mi dicono
327	TOR005	594.763	595.33	0.567	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [mh mh]	[mh mh]	mh mh
328	TOI024	595.435	598.759	3.324	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	7	 almeno <dagli> {P} la per~ le persone che:	almeno <dagli> {P} la per~ le persone che:	almeno dagli {P} la per~ le persone che
329	TOI024	598.983	600.951	1.968	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 eh: abitavano qua anche prima	eh: abitavano qua anche prima	eh abitavano qua anche prima
330	TOI024	601.27	603.11	1.84	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 non è cambiata gran[ché]	non è cambiata gran[ché]	non è cambiata granché
331	TOR005	602.539	603.116	0.577	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [mh mh]	[mh mh]	mh mh
332	TOI024	603.151	606.502	3.351	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 invece là da me è: cambiata abbastanza sì	invece là da me è: cambiata abbastanza sì	invece là da me è cambiata abbastanza sì
333	TOR005	606.522	607.81	1.288	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 in bene o in peggio?	in bene o in peggio?	in bene o in peggio
334	TOI024	607.81	609.159	1.349	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 mh per me in peggio	mh per me in peggio	mh per me in peggio
335	TOR005	609.159	609.924	0.765	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 mh in pe[ggio]	mh in pe[ggio]	mh in peggio
336	TOI024	609.721	611.217	1.496	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [>meno] male che non vado più<	[>meno] male che non vado più<	meno male che non vado più
337	TOR005	611.524	613.966	2.442	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	6	 c'è un po' più criminalità supp[o::~]	c'è un po' più criminalità supp[o::~]	c' è un po' più criminalità suppo::~
338	TOI024	613.195	615.031	1.836	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 [è c'è un] po' di marmaglia	[è c'è un] po' di marmaglia	è c' è un po' di marmaglia
339	TOI024	615.031	616.164	1.133	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 un po' di marmaglia	un po' di marmaglia	un po' di marmaglia
340	TOI024	616.391	616.884	0.493	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh	eh	eh
341	TOR005	616.995	617.782	0.787	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ho capito	ho capito	ho capito
342	TOI024	617.782	619.393	1.611	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 son zone un po':	son zone un po':	son zone un po'
343	TOR005	620.086	621.345	1.259	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh[m::]	eh[m::]	ehm
344	TOI024	620.532	621.817	1.285	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [un po' così a ri]schio	[un po' così a ri]schio	un po' così a rischio
345	TOR005	621.861	627.4	5.539	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	 pero' lì ci come dire c'aveva suppongo anche: le amiche di un tempo lì nella [zona: quella originaria]	pero' lì ci come dire c'aveva suppongo anche: le amiche di un tempo lì nella [zona: quella originaria]	pero' lì ci come dire c' aveva suppongo anche le amiche di un tempo lì nella zona quella originaria
346	TOI024	625.6	630.44	4.84	True	0	0	0	0	0	0	0	False	False	False	False	True	345=1.800,347=0.537	0	0	0	14	 [sì:: sì sì ce ne ho ancora ogni] tanto: vado a trovarle sì sì:	[sì:: sì sì ce ne ho ancora ogni] tanto: vado a trovarle sì sì:	sì sì sì ce ne ho ancora ogni tanto vado a trovarle sì sì
347	TOR005	627.4	627.937	0.537	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [x]	[x]	x
348	TOR005	630.44	631.585	1.145	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 oppure [vengono]	oppure [vengono]	oppure vengono
349	TOI024	630.709	632.826	2.117	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [ce ne una in par]ticolare che	[ce ne una in par]ticolare che	ce ne una in particolare che
350	TOI024	632.981	636.711	3.73	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 eh: le ho fatto fare la tessere viene anche [qua: an]che un po':	eh: le ho fatto fare la tessere viene anche [qua: an]che un po':	eh le ho fatto fare la tessere viene anche qua anche un po'
351	TOR005	635.326	635.93	0.604	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [ah ah]	[ah ah]	ah ah
352	TOI024	637.051	641.979	4.928	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 di rado perché è lontano deve prendere il pullman che: non passa mai	di rado perché è lontano deve prendere il pullman che: non passa mai	di rado perché è lontano deve prendere il pullman che non passa mai
353	TOI024	642.307	645.74	3.433	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 eh il settantasette è u~ è un [po': è] brutto lo conosce?	eh il settantasette è u~ è un [po': è] brutto lo conosce?	eh il settantasette è u~ è un po' è brutto lo conosce
354	TOR005	644.097	644.663	0.566	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [mh]	[mh]	mh
355	TOR005	645.74	646.18	0.44	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 mamma mia	mamma mia	mamma mia
356	TOI024	646.184	647.41	1.226	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 eh lasci perdere	eh lasci perdere	eh lasci perdere
357	TOI024	647.452	649.96	2.508	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 è brutto io lo prendevo sempre a venir qua	è brutto io lo prendevo sempre a venir qua	è brutto io lo prendevo sempre a venir qua
358	TOI024	650.228	655.504	5.276	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	 eh e: allora viene di rado pero' viene quando ci sono i pranzi (perché qui) facciam tante cose	eh e: allora viene di rado pero' viene quando ci sono i pranzi (perché qui) facciam tante cose	eh e allora viene di rado pero' viene quando ci sono i pranzi perché qui facciam tante cose
359	TOR005	655.504	655.897	0.393	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 mh mh	mh mh	mh mh
360	TOI024	655.897	662.105	6.208	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 la festa delle <donne> ogni tanto: un pranzo, bollito, castagnata, tutte quelle cose lì	la festa delle <donne> ogni tanto: un pranzo, bollito, castagnata, tutte quelle cose lì	la festa delle donne ogni tanto un pranzo bollito castagnata tutte quelle cose lì
361	TOR005	662.105	664.097	1.992	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 avete fatto la festa delle [donne] qui:?	avete fatto la festa delle [donne] qui:?	avete fatto la festa delle donne qui
362	TOI024	663.23	663.771	0.541	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [sì]	[sì]	sì
363	TOI024	664.12	664.955	0.835	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [sì sì sì sì]	[sì sì sì sì]	sì sì sì sì
364	TOR005	664.12	664.95	0.83	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [che avete fatto?]	[che avete fatto?]	che avete fatto
365	TOR005	665.05	666.125	1.075	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 cosa avete organizzato?	cosa avete organizzato?	cosa avete organizzato
366	TOI024	666.202	670.944	4.742	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [e:h] il presidente ha organizzato: un: bel pranzo a mezzogior[no]	[e:h] il presidente ha organizzato: un: bel pranzo a mezzogior[no]	eh il presidente ha organizzato un bel pranzo a mezzogiorno
367	TOR005	666.202	666.997	0.795	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [x]	[x]	x
368	TOR005	670.738	671.223	0.485	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [ah] ah	[ah] ah	ah ah
369	TOI024	670.944	671.93	0.986	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
370	TOI024	672.125	674.341	2.216	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 e poi ha~ ci han servito servito tutti gli uomi[ni]	e poi ha~ ci han servito servito tutti gli uomi[ni]	e poi ha~ ci han servito servito tutti gli uomini
371	TOR005	674.051	675.313	1.262	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [ah]:::	[ah]:::	ah
372	TOI024	674.341	675.764	1.423	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
373	TOR005	675.77	677.597	1.827	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 si sono invertiti i ruoli quin[di]	si sono invertiti i ruoli quin[di]	si sono invertiti i ruoli quindi
374	TOI024	677.082	681.1	4.018	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	15	 [sì sì] sì gli uomini del direttivo (ed e:~) eran solo in sei ci han servito	[sì sì] sì gli uomini del direttivo (ed e:~) eran solo in sei ci han servito	sì sì sì gli uomini del direttivo ed e:~ eran solo in sei ci han servito
375	TOI024	681.129	681.496	0.367	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh	eh	eh
376	TOI024	681.496	682.264	0.768	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sì sì	sì sì	sì sì
377	TOI024	682.358	684.509	2.151	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 e l'abbiamo messi da parte a mangiare	e l'abbiamo messi da parte a mangiare	e l' abbiamo messi da parte a mangiare
378	TOR005	684.509	685.369	0.86	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
379	TOI024	685.013	686.74	1.727	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	5	 in una stanza da par[te] {ridendo}	in una stanza da par[te] {ridendo}	in una stanza da parte {ridendo}
380	TOR005	686.44	687.584	1.144	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [i]sola[ti]	[i]sola[ti]	isolati
381	TOI024	687.09	688.272	1.182	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [FACEVANO] PENA	[FACEVANO] PENA	facevano pena
382	TOI024	688.272	689.019	0.747	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
383	TOR005	689.048	690.218	1.17	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 (v)abbè una vol[ta all'anno]	(v)abbè una vol[ta all'anno]	vabbè una volta all' anno
384	TOI024	689.609	691.463	1.854	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [no sempre] nel salone pero':	[no sempre] nel salone pero':	no sempre nel salone pero'
385	TOI024	691.463	692.194	0.731	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 un po':	un po':	un po'
386	TOI024	692.333	694.713	2.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 a lato in un tavolo a parte	a lato in un tavolo a parte	a lato in un tavolo a parte
387	TOI024	694.739	696.199	1.46	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 sì ma è stato bello	sì ma è stato bello	sì ma è stato bello
388	TOR005	696.533	697.644	1.111	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 ehm::	ehm::	ehm
389	TOR005	698.429	702.367	3.938	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 <le scuole> invece le ha frequentate penso sempre [lì a borgo]	<le scuole> invece le ha frequentate penso sempre [lì a borgo]	le scuole invece le ha frequentate penso sempre lì a borgo
390	TOI024	701.378	703.596	2.218	True	0	0	0	0	0	0	0	False	False	False	False	True	389=0.989,391=1.226	0	0	0	8	 [là là in borgo vittorio sì sì sì]	[là là in borgo vittorio sì sì sì]	là là in borgo vittorio sì sì sì
391	TOR005	702.37	704.278	1.908	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [ehm: come si chiam]ava la scuola?	[ehm: come si chiam]ava la scuola?	ehm come si chiamava la scuola
392	TOI024	704.278	709.472	5.194	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 [eh allora] la:: (ah eh) giuseppe lievo si chiamava la le elementari	[eh allora] la:: (ah eh) giuseppe lievo si chiamava la le elementari	eh allora la ah eh giuseppe lievo si chiamava la le elementari
393	TOR005	704.278	705.291	1.013	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh::]	[eh::]	eh
394	TOR005	709.571	709.984	0.413	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 mh mh	mh mh	mh mh
395	TOI024	709.984	713.33	3.346	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 e invece poi le commerciali son(o an)data in centro	e invece poi le commerciali son(o an)data in centro	e invece poi le commerciali sono andata in centro
396	TOI024	713.456	716.595	3.139	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [e si chia]mava: era in: via meucci mi pare	[e si chia]mava: era in: via meucci mi pare	e si chiamava era in via meucci mi pare
397	TOR005	713.456	713.935	0.479	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [mh]	[mh]	mh
398	TOI024	717.039	718.735	1.696	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 a:h mi ricordo poco	a:h mi ricordo poco	ah mi ricordo poco
399	TOI024	719.359	722.151	2.792	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	7	 comunque in via meucci {P} mi pare nove	comunque in via meucci {P} mi pare nove	comunque in via meucci {P} mi pare nove
400	TOI024	722.151	723.741	1.59	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [mh eh c'era la]	[mh eh c'era la]	mh eh c' era la
401	TOR005	722.151	723.74	1.589	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [ah okay eh va bene]	[ah okay eh va bene]	ah okay eh va bene
402	TOI024	723.918	725.704	1.786	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [l'avviamento com]merciale	[l'avviamento com]merciale	l' avviamento commerciale
403	???	723.918	724.9	0.982	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eccomi]	[eccomi]	eccomi
404	TOI024	725.704	726.26	0.556	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [ecco]	[ecco]	ecco
405	???	725.704	726.26	0.556	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [OH]	[OH]	oh
406	TOI024	726.286	727.459	1.173	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	 [x {P} eh]	[x {P} eh]	x {P} eh
407	TOR005	726.286	727.901	1.615	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [salve buongio]rno	[salve buongio]rno	salve buongiorno
408	???	726.286	727.25	0.964	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [ce l'ho fatta]	[ce l'ho fatta]	ce l' ho fatta
409	TOI024	728.216	730.018	1.802	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 eh questa è: l'altra mia collega	eh questa è: l'altra mia collega	eh questa è l' altra mia collega
410	TOR005	730.018	730.316	0.298	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 salve	salve	salve
411	TOI024	730.316	730.646	0.33	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh	eh	eh
412	TOR005	730.646	731.595	0.949	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [le ah lo le:]	[le ah lo le:]	le ah lo le
413	???	730.65	732.329	1.679	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [(le me) ci siam già] vis[ti]	[(le me) ci siam già] vis[ti]	le me ci siam già visti
414	TOR005	731.992	736.159	4.167	True	0	0	0	0	0	0	0	False	False	False	False	True	413=0.337,415=0.733	0	0	0	15	 [sì] le mh diamo una sedia alla signora o:: mh gliela faccio dopo l'intervista?	[sì] le mh diamo una sedia alla signora o:: mh gliela faccio dopo l'intervista?	sì le mh diamo una sedia alla signora o mh gliela faccio dopo l' intervista
415	???	735.426	736.162	0.736	True	0	0	0	0	0	0	0	False	False	False	False	True	414=0.733	0	0	0	2	 cosa devo:	cosa devo:	cosa devo
416	TOI024	736.173	739.049	2.876	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 com[e vuol]e vuoi finir[e::: a me (u)n attimo?]	com[e vuol]e vuoi finir[e::: a me (u)n attimo?]	come vuole vuoi finire a me un attimo
417	TOR005	736.335	736.726	0.391	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [mh]	[mh]	mh
418	TOR005	737.487	740.23	2.743	True	0	0	0	0	0	0	0	False	False	False	False	True	416=1.562,419=1.181	1	0	0	10	 [sì sì allora la la la possiamo fare dopo {P} la]	[sì sì allora la la la possiamo fare dopo {P} la]	sì sì allora la la la possiamo fare dopo {P} la
419	TOI024	739.049	741.742	2.693	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 [sì ma puo' stare anche lei] tanto non è niente [di:]	[sì ma puo' stare anche lei] tanto non è niente [di:]	sì ma puo' stare anche lei tanto non è niente di
420	TOR005	741.147	744.305	3.158	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [ass~ assoluta]mente così almeno vede [com'è:]: l'inte[rvista x]	[ass~ assoluta]mente così almeno vede [com'è:]: l'inte[rvista x]	ass~ assolutamente così almeno vede com' è l' intervista x
421	TOI024	742.507	743.004	0.497	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
422	???	743.355	743.683	0.328	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
423	TOI024	743.375	744.305	0.93	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [eh eh eh]	[eh eh eh]	eh eh eh
424	TOI024	744.305	748.175	3.87	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 [m'ha fatto delle dom]ande solo cosa facevo di lavoro prima [dove abitavo::]	[m'ha fatto delle dom]ande solo cosa facevo di lavoro prima [dove abitavo::]	m' ha fatto delle domande solo cosa facevo di lavoro prima dove abitavo
